hour,Region_R1,Region_R2,Region_R3
5013,5405.7417,3338.9667,2740.7683
5014,5001.0106,2888.8086,2392.2156
5015,4739.3418,2573.7076,2222.465
5016,4484.0089,2302.1896,1738.447
5017,4325.8573,2131.6754,1632.1357
5018,4410.8358,2270.0267,1644.1684
5019,4576.82,2481.235,1709.5558
5020,4810.2005,2756.1813,1829.0231
5021,5287.5932,3100.9379,2036.5012
5022,5755.7009,3347.94,2237.5156
5023,6066.1582,3587.153,2409.983
5024,6277.6718,3809.2945,2555.8361
5025,6441.9915,3975.6531,2625.5479
5026,6571.647,4210.3288,2678.7315
5027,6761.5155,4510.3015,2774.1381
5028,6834.1147,4737.3591,2840.159
5029,6900.4472,4988.9958,2918.9394
5030,6936.1561,5085.1072,3010.5353
5031,6872.5942,4912.3921,3056.1755
5032,6718.9668,4598.2343,2989.9509
5033,6447.041,4270.3543,2837.7538
5034,6351.3668,4088.4464,2783.0466
5035,6252.9884,3460.9097,2775.4067
5036,5944.9521,2800.9231,2538.5212
5037,5460.4471,2423.4694,2298.0148
5038,4980.2526,2221.5039,2064.9539
5039,4732.058,2238.4043,1928.2627
5040,4747.3673,2149.9768,1881.4869
5041,4750.5171,2119.0359,1836.6015
5042,4663.8161,2125.382,1820.1464
5043,4660.8256,2209.1065,1811.9819
5044,4802.7773,2409.3816,1879.8047
5045,5088.9191,2796.0912,2033.1126
5046,5421.0509,2855.5472,2223.174
5047,5746.0757,2857.4614,2300.4526
5048,6016.7663,2925.9365,2354.7394
5049,6113.9268,3106.1118,2430.9196
5050,6142.6531,3078.4624,2483.2084
5051,6115.1394,3057.0643,2496.9327
5052,6147.9288,3128.8283,2542.7578
5053,6185.8656,3163.329,2601.4172
5054,6213.5802,3216.2231,2655.4629
5055,6227.8724,3214.4379,2677.4092
5056,6193.0645,3144.0961,2647.0387
5057,6100.965,2968.3869,2558.9315
5058,6132.6524,3188.4722,2600.4976
5059,5973.418,3102.4231,2672.6883
5060,6029.9289,2859.7397,2542.0457
5061,5960.9546,2587.7244,2372.9581
5062,5595.0267,2368.7454,2175.672
5063,5151.7434,2199.5769,1954.72
5064,4681.0486,2489.6068,1641.2883
5065,4585.9793,2384.1658,1578.0698
5066,4481.7463,2267.8178,1530.3634
5067,4491.9876,2256.8004,1527.6574
5068,4467.4333,2258.4698,1525.8384
5069,4537.8305,2240.0316,1537.8774
5070,4835.2255,2462.1205,1652.7342
5071,5247.8021,2803.5489,1837.2079
5072,5600.2141,3118.6867,2008.8522
5073,5852.6673,3443.1988,2146.5687
5074,6000.9532,3716.6704,2231.9839
5075,6117.5655,4063.0754,2283.406
5076,6136.1977,4350.5374,2311.0084
5077,6175.2849,4740.3622,2360.6069
5078,6211.3608,5063.3155,2396.4485
5079,6218.809,5202.8573,2423.038
5080,6183.2543,5247.5018,2454.098
5081,6031.1564,5098.3304,2448.4933
5082,5798.4113,4761.1262,2416.3892
5083,5642.0618,4302.8841,2483.1742
5084,5601.826,3888.2698,2367.6746
5085,5345.9564,3397.6807,2129.9301
5086,5053.2899,2944.4258,1895.8175
5087,4782.3742,2606.0705,1736.9981
5088,4710.6881,2429.1577,1757.0072
5089,4378.9198,2196.5539,1655.1976
5090,4393.1584,2140.9156,1650.584
5091,4443.3378,2057.3305,1676.3316
5092,4771.3357,2118.1191,1828.7044
5093,5338.0441,2288.9149,2091.9228
5094,5835.7118,2621.1767,2173.7777
5095,5981.2444,2719.2627,2292.3705
5096,6170.4196,2829.6962,2496.0986
5097,6366.7574,3028.565,2676.0194
5098,6541.6335,3249.2871,2801.8198
5099,6686.69,3452.9799,2901.9503
5100,6860.3101,3684.6274,3024.9733
5101,6971.6226,3950.244,3118.6541
5102,6974.6875,4214.1176,3173.7189
5103,6941.9848,4386.0275,3161.809
5104,6809.2574,4449.1234,3070.9897
5105,6560.9485,4349.439,3061.6178
5106,6725.8991,4145.7173,3067.0889
5107,6601.4812,4076.758,2924.1936
5108,6232.053,3799.945,2688.2682
5109,5674.1378,3461.3502,2338.5377
5110,5178.4021,3000.3851,2086.0079
5111,4718.3822,2541.0605,1856.425
5112,4627.9566,2302.058,1943.1289
5113,4561.347,2376.4214,1828.3545
5114,4487.0877,2511.3312,1777.0334
5115,4545.8778,2702.3161,1783.5811
5116,4820.9932,2898.0593,1913.9361
5117,5148.5039,3084.6465,2045.4144
5118,5434.8552,3244.7616,2228.2635
5119,5776.1421,3578.6165,2518.345
5120,5986.8621,3912.4372,2768.978
5121,6198.4641,4275.7215,3003.0067
5122,6391.5638,4665.3937,3140.6828
5123,6460.2316,4994.7588,3290.2828
5124,6490.8501,5230.9224,3385.6613
5125,6507.2699,5321.3824,3406.7689
5126,6515.401,5300.0843,3436.0659
5127,6519.2562,5058.3483,3440.5303
5128,6491.1642,4700.0854,3350.4719
5129,6239.7627,4464.0902,3170.576
5130,6096.1232,4024.7889,3038.4751
5131,6286.2123,3529.2758,3144.7227
5132,6180.8972,3005.6711,2910.5649
5133,5713.6229,2638.7112,2592.0018
5134,5234.4628,2424.0299,2274.4422
5135,4923.1202,2352.3476,2050.5744
5136,4436.4557,2423.5379,2029.386
5137,4431.4259,2277.6448,1925.7651
5138,4522.034,2213.8779,1889.9468
5139,4787.3919,2240.2605,1915.6245
5140,5194.9992,2355.218,2044.1682
5141,5620.0624,2508.8765,2252.4881
5142,5985.9625,2645.6978,2437.0148
5143,6117.0177,2799.6221,2665.5382
5144,6306.1133,2959.7083,2920.5687
5145,6314.698,3122.9517,3141.7477
5146,6199.6533,3205.5857,3235.4036
5147,6209.8531,3336.2031,3328.0607
5148,6267.3127,3547.3114,3427.1519
5149,6335.8698,3769.8424,3490.4108
5150,6421.855,4020.1596,3533.502
5151,6382.2407,4198.9735,3517.8826
5152,6141.3576,4177.5043,3359.1922
5153,5952.1876,3995.7543,3134.3892
5154,6123.0222,3703.3919,3147.1083
5155,6069.2647,3588.2345,3121.7121
5156,5570.0737,3311.8082,2883.202
5157,5039.5891,2906.1604,2583.9539
5158,4670.3781,2568.8167,2297.557
5159,4542.22,2348.0051,2113.0008
5160,4612.2172,2274.6902,1709.4983
5161,4544.5941,2243.352,1685.5137
5162,4389.3188,2213.6095,1615.7802
5163,4315.8583,2241.4063,1583.7367
5164,4456.0097,2267.9599,1659.9169
5165,4848.2714,2400.0678,1802.1647
5166,5241.6852,2575.4981,1993.9844
5167,5557.4804,2820.8571,2191.3996
5168,5807.9376,3066.2003,2412.5537
5169,6026.6156,3305.3791,2640.0456
5170,6260.5041,3598.8162,2795.1353
5171,6370.7407,3929.3666,2871.3108
5172,6543.1031,4275.5005,2945.6191
5173,6747.2829,4686.7655,2931.9431
5174,6882.0357,5019.0615,3006.2311
5175,7039.3001,5286.3002,3082.304
5176,7138.2575,5367.1912,3069.3517
5177,6898.3758,5073.8883,2913.4528
5178,6466.5829,4625.068,2727.3933
5179,6622.7247,4324.1838,2875.6772
5180,6796.3535,4010.9759,2931.4828
5181,6327.6944,3545.2262,2682.8678
5182,5648.2392,3111.679,2321.3394
5183,5115.8399,2839.4716,2035.8824
5184,5154.058,2556.6099,1900.8205
5185,4679.1755,2199.6585,1764.1013
5186,4606.6334,2136.3679,1726.6273
5187,4708.7925,2204.843,1781.8881
5188,5003.9301,2369.6505,1945.2947
5189,5313.5331,2554.5315,2107.819
5190,5851.8095,2784.4227,2311.5502
5191,6136.0177,2941.3096,2475.8002
5192,6294.6229,3102.8546,2620.7897
5193,6541.9528,3245.872,2719.884
5194,6538.1807,3382.7538,2763.9462
5195,6503.7867,3522.8534,2772.3035
5196,6482.4444,3686.1652,2805.335
5197,6440.7615,3916.0275,2835.6045
5198,6322.5029,4131.7494,2799.8344
5199,6245.9567,4291.1803,2805.1717
5200,6139.8402,4366.6552,2705.9623
5201,5962.3181,4262.4705,2579.4304
5202,5806.0898,3975.2531,2504.5244
5203,6009.6082,3870.5342,2688.4555
5204,6114.3717,3697.5559,2584.4381
5205,5632.3908,3172.7161,2290.7201
5206,5145.0424,2683.849,2011.8418
5207,4825.9589,2434.0053,1833.9655
5208,4551.8328,2139.2857,1592.9375
5209,4426.9232,2083.4474,1528.787
5210,4399.3506,2013.6134,1557.0975
5211,4495.3192,1979.4784,1668.8503
5212,4841.4507,2022.9746,1830.1393
5213,5383.5892,2126.9356,2010.8118
5214,5802.4307,2277.7053,2161.2256
5215,5962.1413,2532.4308,2268.5576
5216,6148.2758,2694.0759,2354.0257
5217,6266.9897,2833.9965,2400.0623
5218,6317.1431,2942.9105,2423.1553
5219,6315.1974,3019.2748,2444.4168
5220,6376.4534,3060.0321,2451.8794
5221,6322.4222,3099.3779,2451.9789
5222,6229.5775,3149.5069,2438.2765
5223,6146.9048,3169.9618,2393.3771
5224,6004.9912,3196.3181,2340.1733
5225,5964.0621,3171.1786,2359.3203
5226,6196.8089,3060.6005,2470.1861
5227,6471.2785,2997.8767,2370.3324
5228,6173.9164,3025.1525,2146.5532
5229,5607.9895,3038.4851,1895.17
5230,5086.9629,2789.7978,1713.4022
5231,4762.2083,2463.7557,1632.512
5232,4631.5098,2251.0701,1844.0424
5233,4402.8207,2160.9969,1714.6879
5234,4289.2508,2035.2825,1645.8739
5235,4241.1038,1976.1633,1598.2018
5236,4288.1091,1935.9612,1591.8034
5237,4429.7752,1964.0869,1609.276
5238,4460.2863,2043.2953,1655.1774
5239,4651.2982,2065.1434,1697.4811
5240,4959.8443,2253.0895,1847.9758
5241,5237.7719,2487.5837,1970.0403
5242,5396.2179,2694.2338,2071.8934
5243,5521.9281,2869.8903,2130.6227
5244,5597.6114,3061.0752,2146.267
5245,5667.1959,3267.8043,2154.6089
5246,5778.7317,3541.068,2163.8781
5247,5903.5755,3831.2478,2174.9896
5248,6019.3578,4051.3148,2203.4665
5249,6046.1159,4142.639,2208.1019
5250,6097.8429,3867.6532,2152.3305
5251,6061.4009,3791.1837,2286.042
5252,5924.3778,3665.2535,2366.5808
5253,5580.2424,3379.5214,2277.3675
5254,5248.5718,3056.5155,2119.3775
5255,4857.7347,2674.6114,1870.7112
5256,4391.5415,2297.4735,1952.0685
5257,4290.9854,2182.6344,1719.1756
5258,4253.1213,2339.4713,1706.3787
5259,4323.5133,2500.8216,1734.924
5260,4565.7961,2611.2419,1832.3377
5261,4904.3037,2749.6694,1976.5506
5262,5244.6567,2943.9037,2199.5362
5263,5495.1832,3130.4383,2389.4545
5264,5685.3702,3223.8082,2549.077
5265,5790.899,3342.0834,2707.7767
5266,5912.6624,3520.8788,2763.8109
5267,6003.4679,3681.0228,2837.1809
5268,6170.9494,3918.7848,2911.4301
5269,6328.2952,4105.2825,2949.931
5270,6465.3331,4155.1431,2967.3773
5271,6589.1652,4015.4804,2962.8056
5272,6619.9602,3740.5236,2901.2833
5273,6469.6385,3647.0142,2763.7596
5274,6219.1622,3379.5861,2642.0077
5275,6236.9851,2988.1656,2710.6366
5276,5913.0398,2633.853,2537.0069
5277,5458.9836,2312.2192,2237.7821
5278,4953.8106,2153.6761,1971.6572
5279,4751.0226,2170.566,1831.1973
5280,4800.5856,2811.038,1758.6521
5281,4709.5793,2674.472,1693.5212
5282,4734.1198,2540.9237,1709.1127
5283,4926.2197,2509.9091,1814.6536
5284,5376.8006,2615.6396,1912.0067
5285,5598.9782,2781.9087,2040.6281
5286,5943.4426,3000.9193,2215.0188
5287,6112.1957,3250.9997,2375.6557
5288,6332.9424,3541.327,2521.599
5289,6495.3716,3871.9957,2598.6723
5290,6587.4365,4269.4097,2689.5026
5291,6694.7276,4657.5703,2750.9161
5292,6761.3475,5093.9301,2782.1394
5293,6795.2612,5479.1808,2792.2551
5294,6795.4049,5786.8426,2769.3379
5295,6699.4969,5979.5496,2706.0354
5296,6576.6854,6007.5937,2590.3632
5297,6477.3454,5718.8175,2512.3795
5298,6473.1751,5164.5088,2547.3699
5299,6174.255,4897.5911,2438.2951
5300,5845.9316,4521.6805,2276.5878
5301,5473.5639,3897.2168,2075.4568
5302,5154.3471,3353.4809,1907.3868
5303,4904.9762,3019.4838,1790.8152
5304,4442.6202,2279.3721,1699.112
5305,4261.0508,2186.1522,1585.4873
5306,4239.6999,2316.2906,1557.1177
5307,4375.6671,2533.424,1605.8339
5308,4681.2314,2688.6598,1734.3061
5309,5119.4745,2878.0464,1867.3826
5310,5647.681,3180.8263,2125.1812
5311,5977.8255,3505.3884,2336.1885
5312,6146.5024,3809.7561,2524.2365
5313,6222.2705,4115.8038,2657.2197
5314,6246.927,4451.1413,2713.1777
5315,6250.0664,4757.0968,2745.2662
5316,6409.4722,5092.7606,2814.964
5317,6594.2036,5341.3848,2876.3542
5318,6653.3961,5327.9574,2890.1018
5319,6668.6672,5075.6171,2864.4428
5320,6620.4631,4681.8813,2788.3077
5321,6369.9937,4406.9377,2656.2332
5322,6131.0391,3945.5306,2583.9756
5323,6295.5041,3473.7954,2715.0387
5324,6023.49,3037.5172,2576.3093
5325,5415.3954,2644.1641,2268.8639
5326,4934.0835,2437.0983,2021.1017
5327,4669.3012,2374.343,1855.0078
5328,4910.8464,2469.9623,1728.4012
5329,4833.1083,2500.7163,1644.0114
5330,4589.136,2334.8709,1566.0744
5331,4396.4069,2227.9,1513.9177
5332,4420.2471,2279.2274,1548.9143
5333,4522.8408,2347.7262,1653.6522
5334,4928.6478,2495.4281,1783.1607
5335,5480.1804,2795.177,1959.277
5336,5933.757,3085.649,2117.1442
5337,6330.028,3411.7858,2261.2343
5338,6692.4806,3796.9471,2360.3037
5339,6873.2373,4163.486,2388.7433
5340,6968.0867,4506.7153,2373.1441
5341,7126.3508,4873.1884,2366.7534
5342,7282.4753,5329.3295,2388.7542
5343,7439.6306,5679.6322,2423.5844
5344,7482.341,5885.3929,2462.9303
5345,7263.6769,5777.9772,2444.538
5346,6772.7556,5315.0428,2376.8505
5347,6434.9872,4897.2028,2473.9377
5348,6577.7378,4775.8046,2500.3577
5349,6460.7584,4513.2136,2423.0604
5350,5952.8148,3969.9908,2174.3335
5351,5464.3871,3442.2884,1959.5467
5352,4849.587,2322.213,1830.0771
5353,4487.0652,2143.7992,1735.5731
5354,4400.333,2122.3405,1720.0827
5355,4378.1712,2195.5134,1764.3097
5356,4466.4675,2403.6934,1924.9668
5357,4735.5205,2728.2687,2191.0778
5358,4928.0325,2798.429,2320.6079
5359,5164.3152,2817.404,2457.3924
5360,5401.4643,2890.7163,2594.1442
5361,5593.5573,2987.2119,2720.6668
5362,5672.3281,3071.4758,2779.3339
5363,5695.9415,3117.1282,2802.3025
5364,5720.7071,3201.5158,2861.9172
5365,5700.4062,3228.3326,2902.2309
5366,5697.4087,3296.6893,2930.5989
5367,5690.189,3321.2025,2915.8167
5368,5665.4546,3219.7409,2834.9669
5369,5640.5731,3026.9287,2692.8389
5370,5696.3751,3156.6935,2806.7466
5371,5640.0035,3152.5916,2819.3911
5372,5740.6227,2898.7881,2576.9972
5373,5590.8817,2556.9414,2265.8579
5374,5220.7905,2272.755,1996.0964
5375,4816.1321,2050.9029,1775.9894
5376,4554.4996,1965.6669,1491.833
5377,4333.8724,1968.8109,1508.3393
5378,4276.7313,1967.11,1511.0951
5379,4341.1734,2053.9523,1568.9188
5380,4503.5819,2282.0136,1740.3655
5381,4936.6169,2694.5585,2084.2844
5382,5449.5193,2730.5523,2196.4104
5383,5727.6235,2797.7054,2273.6315
5384,5912.7652,2943.9537,2385.5724
5385,6153.8942,3105.7856,2494.7234
5386,6285.8072,3235.0256,2544.2923
5387,6351.2837,3351.9366,2571.7952
5388,6429.9851,3561.8571,2597.4619
5389,6478.0577,3678.8392,2560.8034
5390,6478.0854,3820.4766,2527.7937
5391,6394.3022,3871.8645,2455.3728
5392,6349.1319,3800.5295,2373.734
5393,6498.9429,3783.2976,2625.7725
5394,6634.8737,3807.6108,2708.5035
5395,6269.1814,3509.0577,2496.6372
5396,5899.0728,3097.3348,2224.089
5397,5529.9865,2680.8853,1924.0549
5398,4940.6349,2400.9361,1730.3928
5399,4723.8784,2254.6036,1612.9016
5400,4287.8391,2184.4565,1633.8832
5401,4194.8263,2032.2489,1555.9478
5402,4276.4716,1956.1346,1505.5494
5403,4673.5796,2007.3068,1543.2131
5404,5222.6019,2036.8124,1583.6124
5405,5712.7365,2252.4158,1734.0557
5406,5797.072,2505.6509,1854.4411
5407,5957.8688,2605.4274,1988.515
5408,6184.8147,2703.5502,2169.2527
5409,6333.1266,2882.3851,2349.9314
5410,6433.3417,3023.9278,2497.5662
5411,6540.7262,3168.6961,2577.3922
5412,6637.9318,3336.7636,2649.8644
5413,6605.5389,3526.4633,2697.5723
5414,6538.3919,3671.1316,2713.1839
5415,6396.6497,3810.9602,2711.3478
5416,6185.2416,3877.558,2683.775
5417,6316.578,3722.1827,2613.4312
5418,6480.116,3588.3029,2595.0576
5419,6017.3844,3705.5703,2642.3084
5420,5329.5072,3331.1817,2573.0342
5421,4781.5961,2982.9495,2340.7313
5422,4460.6257,2613.2349,2078.3889
5423,4386.7999,2330.4364,1911.4112
5424,4568.2776,2371.9131,1906.7353
5425,4338.6684,2264.679,1897.5874
5426,4434.7652,2205.7756,1839.0851
5427,4773.1464,2266.5984,1844.99
5428,5408.5487,2450.0231,1917.8353
5429,5847.2091,2619.4994,2040.9749
5430,5941.8413,2697.4199,2149.4177
5431,6091.4993,2897.916,2304.5836
5432,6328.8025,3107.6865,2483.5801
5433,6413.8676,3317.407,2626.7039
5434,6484.5297,3527.0748,2811.892
5435,6590.8886,3733.8723,2932.9964
5436,6719.7313,4016.7024,3048.5598
5437,6736.1857,4229.7801,3146.6428
5438,6618.7849,4382.2087,3186.888
5439,6362.9309,4426.9348,3164.4581
5440,6047.0751,4254.5802,3055.0848
5441,6039.3862,3981.206,2932.4351
5442,6119.8932,3700.1873,2851.8154
5443,5663.4023,3442.0151,2702.8241
5444,5062.4511,3093.5592,2649.0123
5445,4502.3252,2670.7794,2413.9645
5446,4199.7377,2361.6088,2157.1585
5447,4193.3601,2246.4934,1973.8173
5448,4931.1128,2215.3105,1660.4183
5449,4700.5125,2227.7395,1662.3259
5450,4589.3351,2091.4576,1678.8681
5451,4546.7875,2011.0429,1768.8875
5452,4802.4822,2062.5098,1908.6423
5453,5074.666,2123.4194,2107.8454
5454,5461.8945,2207.4465,2311.4398
5455,5754.2753,2369.1495,2486.6552
5456,5921.9958,2532.4376,2643.4799
5457,6085.5078,2717.458,2783.8122
5458,6158.1504,2908.7955,2852.6402
5459,6214.3419,3092.2597,2912.2424
5460,6316.5288,3312.966,2953.4975
5461,6423.8094,3614.1318,2997.4959
5462,6446.2605,3935.3525,3027.7063
5463,6532.8489,4318.1945,2995.5199
5464,6493.7132,4623.2501,2901.9541
5465,6270.7645,4765.4438,2792.1929
5466,5952.4913,4558.5938,2806.8088
5467,6233.2969,4554.8182,2812.143
5468,6412.164,4369.4031,2588.9709
5469,5849.9382,4004.3046,2236.6044
5470,5406.4125,3442.5041,1994.3754
5471,5042.7507,2893.2379,1827.4722
5472,4362.8983,2320.841,1777.049
5473,4083.1409,2125.4767,1586.3945
5474,3987.0321,2071.4026,1543.196
5475,4058.4567,2130.5218,1576.1046
5476,4306.8971,2329.3827,1697.1437
5477,4809.6586,2588.6743,1881.5724
5478,5200.0473,2846.5308,2100.9028
5479,5559.6201,3084.1717,2313.7539
5480,5821.2318,3245.8983,2493.6685
5481,6028.8419,3370.5038,2666.2821
5482,6154.6335,3470.3434,2770.0833
5483,6269.9068,3517.3678,2862.7404
5484,6453.912,3651.2187,2945.3252
5485,6614.302,3831.4572,3017.7818
5486,6739.0281,4031.5981,3076.466
5487,6821.9587,4174.034,3098.5243
5488,6776.0241,4179.7222,3035.2856
5489,6475.6195,4011.8021,2834.4656
5490,6174.1581,3727.2736,2670.2265
5491,6214.2138,3546.5667,2752.0518
5492,6016.0497,3471.4903,2666.9849
5493,5638.4861,3094.005,2430.1679
5494,5093.6071,2688.8045,2136.3674
5495,4655.1821,2364.366,1868.3131
5496,4689.4913,2257.2056,1771.7459
5497,4507.6172,2195.1923,1700.9606
5498,4626.8703,2148.8784,1696.305
5499,4947.3975,2206.4834,1753.1608
5500,5457.0826,2396.0516,1930.2683
5501,5892.7732,2700.5877,2243.2189
5502,5929.2041,2677.7176,2325.0847
5503,6100.1453,2788.2247,2484.7896
5504,6279.0428,2982.5563,2692.1603
5505,6457.8936,3243.641,2897.6546
5506,6567.2845,3490.8352,3044.376
5507,6767.3026,3798.5207,3186.4947
5508,7018.3665,4239.5439,3346.9667
5509,7057.2321,4585.7568,3410.2816
5510,7040.8608,4892.8713,3381.8934
5511,6882.7265,5052.2601,3299.4127
5512,6590.7924,4946.0481,3120.5297
5513,6546.4728,4660.1712,2976.4366
5514,6896.5928,4628.6752,3183.6114
5515,6460.8685,4232.1201,3033.4572
5516,5793.2551,3708.5786,2703.247
5517,5246.4078,3237.955,2359.9943
5518,4894.4069,2879.2632,2074.503
5519,4649.7074,2528.4605,1897.2338
5520,4632.8288,2326.716,1833.7292
5521,4483.6314,2308.1804,1752.0562
5522,4351.2088,2178.1946,1725.5771
5523,4281.4695,2115.0329,1746.0294
5524,4358.0669,2132.4648,1868.2882
5525,4661.8584,2298.7576,2114.2019
5526,5130.6923,2471.1859,2245.5277
5527,5577.9884,2634.3214,2396.9172
5528,5911.9985,2817.6014,2558.4022
5529,6241.6358,3030.3002,2714.3104
5530,6448.8372,3212.1133,2748.2987
5531,6531.7124,3366.085,2740.1637
5532,6583.7614,3561.9413,2782.3726
5533,6660.1397,3802.5974,2798.8619
5534,6728.3539,4069.3545,2818.9659
5535,6737.1887,4340.3278,2765.6594
5536,6645.9348,4452.8923,2627.9211
5537,6314.5785,4279.013,2381.4175
5538,6127.0817,4092.6547,2460.498
5539,6237.4004,3883.8774,2511.3728
5540,6308.8916,3735.7728,2386.251
5541,6095.8795,3423.516,2219.0587
5542,5673.9609,3047.9764,2083.1549
5543,5194.4227,2723.7853,1933.768
5544,4805.8924,2238.3727,1623.1744
5545,4650.8664,2143.8044,1553.5512
5546,4478.9549,2030.5322,1488.2742
5547,4387.8256,1991.6706,1469.8136
5548,4416.2178,1906.4082,1489.9129
5549,4481.5073,1984.1787,1533.9113
5550,4587.5857,2082.0753,1602.6506
5551,4929.4569,2317.9416,1763.0884
5552,5285.1052,2617.5669,1909.0846
5553,5640.7969,2917.179,2052.3126
5554,5916.7857,3165.6584,2158.8307
5555,6132.4333,3420.3945,2213.0505
5556,6254.0339,3685.9611,2211.3015
5557,6375.6258,3886.3941,2218.6941
5558,6497.3354,4136.3008,2235.3187
5559,6536.4625,4289.8673,2246.4707
5560,6582.7901,4406.0284,2273.2094
5561,6531.8794,4331.5019,2290.6308
5562,6410.258,4030.1493,2307.9371
5563,6343.9549,3700.929,2333.7888
5564,6328.0996,3666.4204,2304.7857
5565,6213.8779,3537.3145,2239.5383
5566,5751.9555,3144.593,2029.2889
5567,5241.8497,2751.9399,1807.0753
5568,4892.9882,2125.1636,1692.1096
5569,4686.2099,1991.689,1605.6489
5570,4494.181,1880.0203,1534.0139
5571,4387.9347,1847.4101,1503.6775
5572,4372.6064,1816.3955,1514.6351
5573,4298.1895,1753.0602,1515.575
5574,4256.3732,1768.7543,1536.6126
5575,4444.521,1927.1631,1654.9099
5576,4762.3174,2125.9898,1784.3841
5577,5079.0621,2324.806,1894.6211
5578,5312.9852,2520.6018,1974.5715
5579,5394.7828,2673.0304,2000.3766
5580,5468.3108,2802.152,2003.1914
5581,5561.1608,2990.1797,2004.1453
5582,5650.0014,3209.1035,2006.9601
5583,5724.73,3376.5578,2013.4829
5584,5784.248,3520.5683,2044.7622
5585,5831.3676,3444.5803,2111.7696
5586,5746.6505,3233.1746,2272.1499
5587,5632.6003,3077.4257,2312.5771
5588,5821.5746,3078.4399,2219.4172
5589,5835.5465,2892.0263,2095.5928
5590,5615.3269,2665.3134,1946.7445
5591,5231.7459,2376.5398,1809.6211
5592,4810.5794,2244.4609,1981.3826
5593,4611.2858,2141.9666,1916.0046
5594,4672.8932,2067.577,1840.07
5595,4946.0923,2041.4391,1816.5535
5596,5602.2059,2106.9464,1865.4765
5597,6149.9421,2307.4346,2007.8393
5598,6360.6829,2569.8125,2239.1542
5599,6631.4704,2705.0381,2396.1468
5600,6931.7694,2778.2188,2537.4952
5601,7072.6798,2933.5783,2694.3463
5602,7148.2073,3076.5351,2840.159
5603,7222.9427,3173.0544,2949.352
5604,7345.6746,3311.5214,3047.4847
5605,7270.2026,3462.399,3173.0363
5606,7228.2235,3605.4559,3248.1087
5607,7077.8793,3740.5604,3296.4813
5608,6893.5884,3833.5488,3284.2729
5609,6912.7719,3777.4631,3142.2568
5610,6855.9113,3713.5147,3081.005
5611,6328.6145,3567.3216,3020.0851
5612,5643.5807,3355.4897,2893.8742
5613,4990.5857,2959.0636,2595.5659
5614,4690.0807,2666.9012,2342.373
5615,4545.0727,2367.2023,2143.3565
5616,4358.4613,2249.1533,1808.7985
5617,4264.809,2129.7008,1788.6945
5618,4317.0398,2146.8511,1773.2648
5619,4559.4767,2294.4741,1835.0297
5620,4993.9391,2524.3996,1926.129
5621,5577.379,2735.7789,2075.8424
5622,5905.7664,2922.203,2232.001
5623,6150.2461,3119.5366,2393.5948
5624,6380.3763,3343.3002,2560.7016
5625,6534.8944,3520.5288,2654.3825
5626,6618.7434,3686.9058,2768.1735
5627,6725.2303,3924.8151,2859.0519
5628,6780.5382,4130.1642,2889.3401
5629,6783.6291,4326.1126,2922.3684
5630,6729.5097,4503.3254,2921.4053
5631,6602.6162,4515.8491,2863.4603
5632,6357.1039,4414.79,2762.2904
5633,6048.4038,4150.6691,2633.9239
5634,6055.4711,3953.4355,2602.9028
5635,5963.4564,3566.5601,2455.7196
