hour,Area_1,Area_2,Area_3
5566,1664.3803,1675.9956,1415.0823
5567,1558.6158,1541.8621,1326.7241
5568,1494.452,1444.5144,1274.8814
5569,1450.3835,1370.9429,1254.1443
5570,1429.5831,1322.9419,1239.2676
5571,1435.2239,1301.8574,1249.1854
5572,1469.0685,1308.5865,1290.2088
5573,1534.29,1301.8574,1365.0427
5574,1632.2984,1379.915,1452.4992
5575,1742.646,1513.1513,1564.2993
5576,1849.8206,1647.7334,1663.9276
5577,1966.5141,1776.9322,1771.6704
5578,2097.3095,1896.7102,1864.5365
5579,2212.9453,2007.9647,1932.6084
5580,2312.7165,2097.2375,2019.614
5581,2390.2771,2195.9311,2083.6286
5582,2448.8001,2273.9887,2111.1278
5583,2460.0816,2308.0828,2101.2101
5584,2393.0975,2283.858,2025.0237
5585,2258.424,2187.8561,1868.5938
5586,2161.1207,2096.3403,1789.7026
5587,2069.4582,2030.8437,1814.9478
5588,1922.4456,1867.5508,1724.3357
5589,1734.1848,1707.8467,1579.1759
5590,1577.6534,1549.937,1448.8928
5591,1482.8179,1409.9717,1347.4612
5592,1426.0576,1318.9045,1291.5612
5593,1386.2197,1257.4453,1260.0047
5594,1367.5346,1218.4165,1248.7346
5595,1377.7585,1199.1264,1258.6523
5596,1412.6608,1207.2013,1296.5201
5597,1467.6583,1207.2013,1360.9854
5598,1549.8021,1274.4924,1441.229
5599,1654.5089,1383.0552,1557.0864
5600,1766.2667,1501.4875,1674.7469
5601,1892.1264,1601.5268,1780.6865
5602,2019.3963,1722.2021,1886.1753
5603,2161.8258,1876.9715,1958.3043
5604,2342.6831,2005.7217,2031.7858
5605,2445.2746,2144.7899,2099.8576
5606,2524.2454,2234.9599,2155.7577
5607,2560.9104,2279.8206,2143.1351
5608,2491.4584,2263.6707,2073.7109
5609,2325.4082,2179.7812,1922.2398
5610,2211.8877,2109.3499,1828.0212
5611,2091.3162,2029.9465,1839.7422
5612,1958.758,1901.1963,1744.622
5613,1784.2467,1762.1281,1602.167
5614,1628.4203,1619.9197,1474.5887
5615,1521.2457,1493.4126,1374.9605
5616,1449.3258,1406.3828,1307.7903
5617,1394.6809,1335.5029,1273.0781
5618,1362.2464,1292.8853,1253.2426
5619,1346.0292,1263.2772,1249.1854
5620,1337.2155,1255.2023,1262.2588
5621,1336.1578,1226.4914,1268.5701
5622,1407.02,1297.8199,1300.5773
5623,1557.5581,1438.6825,1381.7226
5624,1728.1915,1593.9005,1484.9573
5625,1910.1064,1746.4269,1581.4299
5626,2085.3229,1894.9158,1650.8542
5627,2233.0406,2044.3019,1701.7953
5628,2362.4258,2171.7063,1729.2945
5629,2455.4985,2288.7927,1763.5558
5630,2529.5336,2376.7197,1791.9567
5631,2553.1544,2412.1596,1789.2518
5632,2506.618,2395.5612,1755.4413
5633,2362.4258,2300.9051,1678.8042
5634,2228.4574,2223.7447,1635.9775
5635,2118.4624,2168.566,1669.3372
5636,1948.5341,2016.9369,1601.2654
5637,1780.7212,1866.2049,1499.8339
5638,1658.0344,1711.8841,1410.1234
5639,1588.2298,1564.7411,1334.3879
5640,1525.1237,1454.3838,1279.3894
5641,1478.5873,1375.4289,1247.3822
5642,1440.8647,1316.6614,1228.4483
5643,1410.5455,1281.2215,1215.3749
5644,1394.6809,1260.5855,1219.4321
5645,1374.9381,1209.893,1214.0225
5646,1444.3902,1270.4549,1228.4483
5647,1578.3585,1404.1398,1267.6685
5648,1727.1338,1555.7689,1326.7241
5649,1913.6319,1723.5479,1396.1484
5650,2075.8041,1892.6728,1460.1629
5651,2217.5285,2074.8072,1514.7105
5652,2352.907,2217.4642,1570.6106
5653,2471.3632,2348.0088,1624.2566
5654,2532.0015,2439.5246,1677.0009
5655,2542.9305,2482.5909,1709.0082
5656,2486.8753,2472.2729,1700.4429
5657,2364.1885,2371.3364,1649.9525
5658,2295.7942,2274.4373,1624.2566
5659,2218.9386,2145.6871,1686.0171
5660,2038.4339,2048.788,1612.9864
5661,1841.0069,1877.4201,1508.3992
5662,1677.072,1707.8467,1394.796
5663,1582.9416,1570.573,1311.8475
5664,1523.7135,1469.1878,1272.1765
5665,1475.0619,1394.719,1246.9314
5666,1438.3968,1345.8209,1235.6612
5667,1442.2749,1332.8113,1245.5789
5668,1484.9332,1343.1292,1297.8725
5669,1554.7378,1337.2973,1353.7725
5670,1670.021,1429.7104,1440.7782
5671,1801.5215,1574.6104,1571.5122
5672,1946.0663,1750.4643,1695.9348
5673,2119.8726,1916.4489,1824.4147
5674,2298.9671,2106.6583,1925.8463
5675,2466.075,2309.4286,2026.3761
5676,2626.1319,2452.5342,2134.119
5677,2736.4795,2561.0971,2235.5505
5678,2810.162,2614.4813,2300.9174
5679,2823.9114,2594.7426,2312.1876
5680,2718.8521,2557.0597,2225.6327
5681,2471.7157,2481.6937,2048.0149
5682,2248.5527,2426.9636,1933.9608
5683,2088.8483,2344.8686,1949.2882
5684,1965.1039,2159.1453,1806.3825
5685,1781.4263,1972.0762,1636.4283
5686,1631.2407,1785.9043,1483.6049
5687,1554.3852,1637.4154,1371.8048
5688,1495.5096,1536.9274,1319.5112
5689,1459.1972,1464.7017,1278.4878
5690,1440.5121,1422.9813,1267.2177
5691,1450.736,1401.8967,1272.6273
5692,1498.6826,1422.5327,1325.3717
5693,1566.3718,1428.3646,1386.2306
5694,1642.5223,1518.9832,1484.5065
5695,1640.407,1671.9581,1631.0187
5696,1667.2006,1855.887,1809.5381
5697,1744.0562,2029.9465,1964.1648
5698,1837.834,2102.1722,2142.6843
5699,1928.0863,2391.9723,2349.1537
5700,2038.0814,2534.1807,2557.8773
5701,2135.0322,2646.781,2728.733
5702,2220.3488,2739.1941,2784.1822
5703,2274.9938,2752.6523,2755.7814
5704,2254.546,2692.0904,2583.5732
5705,2156.5376,2580.3872,2329.3183
5706,2138.9102,2528.7974,2190.4698
5707,2059.9394,2475.4132,2135.4714
5708,1934.0797,2320.1952,1967.3205
5709,1766.9718,2147.0329,1759.0478
5710,1618.1964,1964.0013,1576.0202
5711,1529.0017,1801.6055,1442.1307
5712,1472.594,1688.108,1370.9032
5713,1439.807,1604.2185,1322.2161
5714,1422.1796,1545.8996,1311.8475
5715,1429.5831,1521.6748,1316.8064
5716,1481.4077,1531.9928,1355.125
5717,1539.9307,1531.9928,1429.0573
5718,1643.5799,1618.1253,1538.1525
5719,1756.0428,1777.8294,1700.8937
5720,1875.5567,1932.5988,1883.9212
5721,2028.21,2107.5555,2073.26
5722,2194.9654,2277.1289,2275.2214
5723,2334.2219,2450.2912,2488.453
5724,2460.0816,2587.5649,2678.6935
5725,2552.4493,2668.7628,2804.4685
5726,2615.2029,2726.6331,2850.0
5727,2639.1761,2745.9232,2724.6757
5728,2556.3273,2706.4458,2588.0813
5729,2393.8026,2592.9482,2343.2933
5730,2348.6764,2522.5169,2208.9529
5731,2234.0982,2456.1231,2177.8472
5732,2068.7531,2296.8676,1993.9181
5733,1861.1022,2120.5651,1779.3341
5734,1692.2316,1952.3375,1589.0936
5735,1582.2365,1799.8111,1461.0645
5736,1517.0151,1691.6968,1371.354
5737,1472.9466,1600.6296,1327.6258
5738,1445.4478,1539.1705,1305.0854
5739,1457.4344,1509.1138,1311.8475
5740,1501.503,1520.329,1353.7725
5741,1566.3718,1518.0859,1425.4508
5742,1654.1564,1608.7045,1535.8984
5743,1682.7128,1767.96,1701.7953
5744,1688.7061,1933.496,1872.2003
5745,1689.4112,2086.471,2038.5479
5746,1685.8857,2229.5766,2184.6093
5747,1728.1915,2363.2615,2359.0715
5748,1822.3219,2450.2912,2501.0756
5749,1897.7672,2514.442,2620.0886
5750,1971.4498,2551.2278,2683.2015
5751,2008.1148,2548.9847,2645.7846
5752,1957.7004,2496.0491,2522.2635
5753,1871.6786,2383.4488,2255.386
5754,1851.2308,2321.0924,2077.3173
5755,1813.5082,2251.1097,2040.802
5756,1732.0695,2118.7707,1877.6099
5757,1597.7486,1959.0666,1686.0171
5758,1481.7603,1808.7833,1516.5138
5759,1416.1863,1671.0609,1394.796
5760,1378.4636,1576.4048,1327.1749
5761,1347.4394,1511.8054,1290.6596
5762,1339.3308,1467.842,1278.4878
5763,1355.1954,1440.9255,1283.8975
5764,1403.8471,1446.7574,1324.4701
5765,1467.3058,1442.72,1378.5669
5766,1547.6868,1518.9832,1475.9412
5767,1627.3627,1659.3971,1595.8557
5768,1695.7571,1785.4557,1731.5486
5769,1809.2776,1885.9436,1844.2502
5770,1903.7605,1990.4691,1967.3205
5771,2001.4164,2055.0685,2054.777
5772,2120.5777,2180.6784,2158.0117
5773,2212.2402,2252.4555,2241.4109
5774,2290.5059,2299.5593,2284.6884
5775,2319.4149,2311.6717,2263.9513
5776,2266.8852,2270.3998,2142.2335
5777,2129.3914,2165.8744,1938.4688
5778,2077.9193,2105.3125,1836.5865
5779,1989.0772,2029.9465,1827.5704
5780,1888.6009,1907.9254,1719.8276
5781,1752.1648,1783.6613,1577.8235
5782,1619.9592,1649.0792,1454.3024
5783,1526.8864,1527.0581,1351.5185
5784,1466.6007,1442.72,1297.8725
5785,1416.1863,1374.9803,1261.3572
5786,1386.9248,1320.6989,1242.4233
5787,1371.4127,1288.8478,1238.8168
5788,1372.1178,1269.1091,1257.7507
5789,1364.0092,1229.6317,1260.9064
5790,1452.8513,1281.2215,1297.8725
5791,1587.5247,1396.5135,1383.5258
5792,1727.1338,1526.6095,1497.1291
5793,1866.0379,1646.3875,1619.2977
5794,1993.3078,1770.6517,1646.3461
5795,2105.7707,1893.1214,1734.7042
5796,2199.5485,2001.2356,1786.547
5797,2281.6922,2114.7332,1842.8978
5798,2326.8184,2197.7255,1876.2575
5799,2338.1,2244.3806,1867.2414
5800,2291.5636,2217.4642,1829.3736
5801,2147.0188,2117.4248,1732.4502
5802,2070.8684,2055.9657,1698.1889
5803,1957.7004,1991.3663,1712.6147
5804,1817.3862,1856.7842,1629.2154
5805,1670.7261,1721.7535,1531.8412
5806,1542.3986,1595.2463,1432.2129
5807,1452.8513,1471.8794,1342.5024
5808,1392.213,1380.8122,1288.8564
5809,1341.7986,1316.6614,1255.0459
5810,1307.954,1266.4174,1229.8007
5811,1287.1536,1237.7066,1221.2354
5812,1278.3399,1221.1081,1224.8418
5813,1266.0007,1177.5933,1216.7273
5814,1333.69,1223.3512,1226.1942
5815,1452.4988,1347.1667,1295.6185
5816,1588.2298,1490.7209,1375.4113
5817,1749.6969,1623.5086,1477.7444
5818,1907.9911,1771.1003,1578.7251
5819,2054.2986,1923.6266,1677.4518
5820,2176.6329,2055.9657,1789.2518
5821,2275.3464,2174.8465,1881.6672
5822,2346.5611,2266.3623,1953.7963
5823,2382.8736,2311.223,1983.0987
5824,2356.0799,2286.1011,1955.1487
5825,2225.9896,2182.4728,1868.5938
5826,2123.0455,2108.4527,1817.2018
5827,1996.4807,2041.6103,1832.9801
5828,1817.0336,1883.7006,1739.2123
5829,1628.7729,1733.4173,1591.3477
5830,1486.6959,1575.5076,1460.6137
5831,1403.4946,1448.1033,1362.7887
5832,1344.619,1372.7373,1303.733
5833,1310.7744,1312.624,1281.1927
5834,1289.974,1272.6979,1269.4717
5835,1292.7944,1261.4828,1275.3322
5836,1329.812,1278.0812,1329.8798
5837,1387.9824,1280.7729,1377.2145
5838,1474.7093,1348.5125,1474.5887
5839,1574.1279,1474.5711,1628.7646
5840,1683.0653,1624.4058,1789.2518
5841,1827.9626,1778.7266,1944.7801
5842,1984.1415,1938.8793,2129.1601
5843,2149.8392,2108.0041,2296.8602
5844,2323.6455,2248.4181,2443.3724
5845,2468.1903,2387.0376,2579.516
5846,2583.8261,2487.5256,2674.6362
5847,2634.593,2520.2739,2628.2031
5848,2566.9038,2488.4228,2506.9361
5849,2394.8602,2380.3085,2263.9513
5850,2273.2311,2292.3816,2141.7827
5851,2112.8216,2167.2202,2113.3818
5852,1936.9,1979.2539,1948.3866
5853,1722.5507,1807.4374,1717.5736
5854,1555.4428,1633.8265,1540.8573
5855,1464.838,1494.7584,1406.0661
5856,1407.02,1420.2896,1272.6273
5857,1339.3308,1347.1667,1214.0225
5858,1304.076,1292.4366,1180.212
5859,1312.5371,1269.1091,1191.9329
5860,1380.9315,1292.8853,1259.1031
5861,1454.9666,1297.3713,1364.5919
5862,1562.4938,1378.5692,1479.9984
5863,1678.1296,1516.7401,1648.6001
5864,1786.7145,1656.7055,1800.0712
5865,1918.5675,1807.4374,1929.0019
5866,2052.8884,1975.2164,2071.006
5867,2174.8701,2138.958,2164.7738
5868,2274.6413,2294.176,2263.9513
5869,2350.4391,2410.3652,2351.8586
5870,2412.8402,2472.7215,2402.7997
5871,2432.2303,2481.6937,2325.261
5872,2407.552,2430.1039,2325.261
5873,2316.5945,2334.5506,2108.8738
5874,2248.5527,2300.9051,2107.9722
5875,2147.3714,2207.1462,2080.0221
5876,2016.9285,2060.4518,1951.993
5877,1831.4881,1913.7573,1765.8099
5878,1660.5022,1758.5393,1569.2581
5879,1550.5072,1624.8544,1418.2379
5880,1479.2924,1528.4039,1314.1015
5881,1429.2306,1462.4587,1228.8991
5882,1406.6675,1416.7008,1205.4571
5883,1414.7761,1400.9995,1217.1781
5884,1478.5873,1434.6451,1294.2661
5885,1554.0327,1463.8045,1409.6726
5886,1666.8481,1547.694,1527.3331
5887,1778.9584,1696.1829,1680.1566
5888,1892.1264,1846.4662,1821.7099
5889,2017.6336,1994.9551,1959.2059
5890,2142.7882,2116.079,2066.0471
5891,2238.3288,2232.7168,2168.3803
5892,2326.8184,2328.7187,2249.9763
5893,2391.6873,2409.468,2336.982
5894,2435.4033,2459.2633,2381.161
5895,2442.4542,2479.4507,2368.9892
5896,2394.1551,2449.8426,2290.9997
5897,2301.7875,2359.6726,2059.285
5898,2260.8919,2333.2048,2055.2278
5899,2173.4599,2239.4459,2027.2778
5900,2054.2986,2076.6016,1900.1503
5901,1880.8449,1912.4115,1718.4752
5902,1712.6794,1750.913,1536.8001
5903,1608.3251,1617.2281,1374.9605
5904,1527.9441,1521.6748,1276.2338
5905,1462.7227,1449.4491,1214.4733
5906,1429.9357,1401.8967,1190.5805
5907,1435.929,1387.5413,1205.0063
5908,1499.0351,1405.9342,1277.5862
5909,1586.4671,1422.5327,1378.1161
5910,1691.879,1504.1791,1498.4815
5911,1794.8231,1661.6402,1667.9848
5912,1892.1264,1817.7554,1828.9228
5913,2026.4473,1958.618,1964.6156
5914,2133.622,2094.5459,2075.9649
5915,2229.1625,2221.5017,2160.7165
5916,2324.3506,2317.5035,2263.9513
5917,2379.3481,2405.8791,2354.1126
5918,2423.7692,2455.2259,2403.2506
5919,2427.9998,2478.5534,2402.3489
5920,2369.8293,2446.7023,2309.4828
5921,2270.0581,2348.0088,2152.602
5922,2225.2845,2317.9521,2066.9488
5923,2131.1541,2217.4642,2038.9987
5924,2027.5049,2054.6199,1896.093
5925,1864.6277,1880.5604,1715.3195
5926,1696.8147,1708.7439,1539.9557
5927,1574.833,1576.8535,1376.3129
5928,1491.9842,1491.6181,1277.1354
5929,1432.4035,1416.2522,1212.2192
5930,1400.6742,1375.8775,1175.2531
5931,1398.2063,1366.0082,1186.9741
5932,1459.1972,1401.8967,1256.3983
5933,1535.3476,1426.1215,1357.8298
5934,1657.6818,1507.768,1482.7033
5935,1779.6635,1663.8832,1649.5017
5936,1894.9468,1811.4749,1808.1857
5937,2037.3763,1972.0762,1941.1737
5938,2167.4666,2102.6208,2056.5802
5939,2279.5769,2212.9781,2151.7004
5940,2369.8293,2300.9051,2251.3287
5941,2438.9287,2387.9348,2334.7279
5942,2474.8887,2408.1221,2360.4239
5943,2475.2412,2388.3834,2361.3255
5944,2423.0641,2356.981,2304.5239
5945,2313.7741,2256.9416,2172.4375
5946,2259.1291,2249.7639,2091.2923
5947,2160.4156,2168.566,2041.7036
5948,2049.7155,2015.5911,1905.1091
5949,1909.0487,1872.934,1741.9171
5950,1770.8498,1720.4077,1567.0041
5951,1666.4955,1579.5451,1421.3935
5952,1588.2298,1483.9918,1306.8886
5953,1535.3476,1409.9717,1237.0136
5954,1491.6316,1349.8583,1186.5233
5955,1462.7227,1310.3809,1169.3926
5956,1457.0819,1295.5769,1181.1136
5957,1434.5188,1256.0995,1187.8757
5958,1555.4428,1306.3435,1248.7346
5959,1715.8523,1479.5057,1404.7137
5960,1861.4547,1663.8832,1581.4299
5961,2002.8266,1839.2885,1725.6881
5962,2117.4048,1990.0205,1879.864
5963,2207.6571,2121.4623,1994.3689
5964,2274.9938,2207.5948,2074.6125
5965,2312.7165,2312.1203,2126.906
5966,2331.049,2381.2057,2144.4875
5967,2301.7875,2400.4958,2144.4875
5968,2197.0807,2352.9435,2096.2512
5969,2022.2167,2256.9416,2002.9342
5970,1884.0178,2224.1933,1973.181
5971,1793.0604,2146.1357,1949.2882
5972,1688.001,2023.2174,1828.9228
5973,1562.4938,1879.6632,1687.3695
5974,1433.8137,1746.4269,1542.6605
5975,1347.4394,1615.8823,1397.5008
5976,1296.6724,1539.6191,1297.4217
5977,1241.6749,1487.5807,1224.391
5978,1209.593,1447.206,1188.7773
5979,1199.7217,1400.1023,1157.6716
5980,1212.4134,1384.8497,1145.4998
5981,1186.3248,1333.2599,1129.2708
5982,1279.7501,1379.4664,1156.77
5983,1440.8647,1541.4135,1295.1677
5984,1585.4095,1708.2953,1457.9089
5985,1693.6418,1857.2328,1646.3461
5986,1779.311,1985.0858,1826.218
5987,1856.1665,2087.8168,1968.6729
5988,1936.9,2155.5564,2060.1866
5989,1997.8909,2243.0348,2121.9472
5990,2051.4782,2261.8763,2164.7738
5991,2075.4515,2217.4642,2153.9544
5992,2049.7155,2148.3787,2112.4802
5993,1974.9753,2084.6765,2031.335
5994,1952.7647,2090.957,1989.41
5995,1876.9668,2038.0214,1970.0253
5996,1757.453,1928.1127,1867.6922
5997,1578.0059,1812.3721,1726.5897
5998,1453.909,1688.5566,1577.3727
5999,1356.2531,1561.1522,1432.6637
6000,1291.7368,1472.328,1324.9209
6001,1256.4819,1395.6162,1256.3983
6002,1225.8102,1346.2695,1211.3176
6003,1227.2204,1320.2503,1194.6378
6004,1240.2647,1312.1754,1209.9652
6005,1244.8478,1272.6979,1209.5144
6006,1344.9715,1325.6336,1253.6935
6007,1500.4453,1496.1042,1384.8782
6008,1632.6509,1687.2108,1553.4799
6009,1759.2157,1864.4105,1742.8187
6010,1865.3328,2022.7688,1922.6906
6011,1955.2326,2150.1731,2062.4407
6012,2023.9795,2240.3431,2157.1101
6013,2082.5025,2287.8955,2226.9851
6014,2129.7439,2338.1395,2245.0174
6015,2147.7239,2357.4296,2229.2392
6016,2126.9236,2325.1299,2191.8222
6017,2052.8884,2250.6611,2092.1939
6018,1996.4807,2246.6236,2065.1455
6019,1909.4013,2173.0521,2058.8342
6020,1811.7454,2033.0867,1942.5261
6021,1656.6242,1892.6728,1760.851
6022,1510.6692,1756.7448,1573.3154
6023,1409.1353,1645.4903,1424.0984
6024,1342.8563,1545.8996,1324.0193
6025,1299.4928,1466.0475,1264.062
6026,1284.6858,1418.9438,1241.5217
6027,1308.3065,1393.3732,1247.833
6028,1396.7961,1425.2243,1321.7653
6029,1481.7603,1441.3742,1469.1791
6030,1583.6467,1512.2541,1613.888
6031,1673.194,1664.7804,1807.2841
6032,1762.7412,1815.5124,1997.5245
6033,1869.9159,1960.4124,2171.5359
6034,1965.809,2095.4431,2331.1215
6035,2051.4782,2205.3518,2446.9788
6036,2127.2761,2295.5218,2538.0418
6037,2184.7415,2408.5708,2597.0974
6038,2229.5151,2470.9271,2617.3837
6039,2243.617,2499.1894,2603.4087
6040,2192.8501,2466.8897,2525.87
6041,2115.2895,2365.9531,2396.0376
6042,2094.1366,2360.5698,2341.9408
6043,2019.0438,2268.6054,2307.2287
6044,1910.4589,2125.0512,2165.2246
6045,1737.7103,1950.9917,1950.6406
6046,1573.7754,1799.8111,1736.5074
6047,1473.2991,1663.8832,1561.5944
6048,1397.8538,1575.9562,1444.3847
6049,1352.0225,1494.7584,1362.7887
6050,1314.2999,1441.3742,1322.2161
6051,1325.5814,1428.8132,1336.1911
6052,1387.9824,1473.6739,1398.8532
6053,1472.2415,1429.2618,1531.3904
6054,1586.1145,1597.0408,1653.1082
6055,1693.9943,1698.4259,1822.6115
6056,1797.996,1735.6603,1983.5495
6057,1906.2284,1848.7093,2128.2585
6058,2007.4097,1988.6746,2262.1481
6059,2091.6687,2110.2471,2361.7763
6060,2176.6329,2190.9964,2448.782
6061,2226.3422,2288.3441,2497.0183
6062,2258.0715,2378.9627,2514.149
6063,2263.0072,2410.8138,2489.8054
6064,2222.1116,2357.4296,2396.9393
6065,2141.378,2280.7178,2223.8295
6066,2110.7063,2303.1481,2173.7899
6067,2040.9018,2171.2577,2126.906
6068,1928.4389,1996.7496,1993.9181
6069,1762.0361,1822.2415,1795.5631
6070,1585.0569,1661.1916,1592.7001
6071,1458.4921,1525.2637,1441.229
6072,1387.6299,1428.3646,1335.7403
6073,1310.7744,1349.8583,1281.6435
6074,1277.6348,1309.9323,1250.5378
6075,1284.6858,1292.8853,1260.9064
6076,1349.5547,1323.3905,1331.2322
6077,1435.5764,1363.3165,1460.1629
6078,1488.1061,1414.4577,1575.5694
6079,1513.1371,1541.8621,1730.6469
6080,1563.5515,1662.5374,1875.3559
6081,1646.4003,1784.5585,2004.7374
6082,1725.7237,1891.3269,2100.7593
6083,1790.24,1987.7774,2167.9295
6084,1870.2684,2025.909,2231.4932
6085,1925.266,2004.8245,2277.0247
6086,1974.2702,1972.5248,2300.9174
6087,1992.2501,1929.0099,2287.3932
6088,1956.9953,1909.7198,2194.527
6089,1887.8958,1899.4019,2023.6713
6090,1889.306,1942.9167,1982.6479
6091,1837.4814,1843.326,1935.3132
6092,1728.544,1717.716,1810.4397
6093,1534.9951,1568.3299,1641.3872
6094,1378.4636,1441.3742,1471.4331
6095,1285.0383,1337.7459,1344.7564
6096,1212.4134,1280.3243,1262.7096
6097,1176.1009,1232.7719,1211.7684
6098,1154.948,1205.8555,1189.2281
6099,1178.2162,1208.5471,1216.2765
6100,1249.7835,1247.5759,1288.4056
6101,1330.5171,1282.1187,1442.5815
6102,1408.0777,1330.1196,1560.6928
6103,1482.4654,1447.6547,1684.2139
6104,1575.8906,1546.3482,1798.268
6105,1667.9057,1650.425,1898.7978
6106,1759.9208,1740.1464,1970.0253
6107,1835.0136,1831.6622,2021.8681
6108,1907.9911,1913.7573,2069.2028
6109,1970.0396,2013.348,2096.702
6110,2011.6403,2085.1251,2100.7593
6111,2015.8709,2094.9945,2071.9076
6112,1957.3478,2061.349,1973.6318
6113,1875.5567,1976.5623,1825.3164
6114,1857.5767,1977.4595,1794.2107
6115,1792.0027,1905.6824,1762.2034
6116,1714.7947,1799.8111,1659.4195
6117,1588.9349,1691.2482,1525.9807
6118,1454.2615,1571.0216,1402.9105
6119,1361.5413,1463.8045,1286.1515
6120,1295.6148,1391.5788,1206.3587
6121,1249.7835,1327.8766,1154.516
6122,1215.9389,1274.941,1129.2708
6123,1204.6573,1237.7066,1127.0168
6124,1224.4,1223.7998,1139.1885
6125,1230.7459,1187.9112,1191.0313
6126,1333.3375,1228.2858,1243.3249
6127,1457.4344,1374.0831,1354.2233
6128,1523.0084,1527.5067,1449.3436
6129,1560.3785,1649.9764,1544.4638
6130,1634.0611,1744.1838,1606.6751
6131,1713.737,1826.7275,1654.0098
6132,1713.0319,1878.3173,1676.0993
6133,1681.6551,1938.8793,1690.0743
6134,1707.7437,1977.0109,1713.5163
6135,1725.0186,1988.6746,1702.6969
6136,1728.544,1942.4681,1655.3622
6137,1700.6927,1849.1579,1589.9953
6138,1708.0962,1847.8121,1619.2977
6139,1653.0987,1772.4461,1619.7485
6140,1574.1279,1661.6402,1535.4476
6141,1467.6583,1553.9745,1429.5081
6142,1356.6056,1434.1964,1328.0766
6143,1259.6549,1320.2503,1212.2192
6144,1198.664,1235.4636,1140.9918
6145,1157.7684,1167.7239,1095.0095
6146,1117.9305,1119.723,1055.7893
6147,1104.8862,1090.5635,1044.0683
6148,1108.7642,1084.283,1051.2812
6149,1096.425,1045.2542,1048.5764
6150,1180.6841,1076.6567,1067.0595
6151,1341.4461,1208.5471,1151.8111
6152,1488.1061,1343.1292,1244.2265
6153,1633.356,1466.4961,1345.2072
6154,1748.9918,1612.742,1417.3363
6155,1854.7563,1733.8659,1480.9
6156,1920.6828,1848.2607,1534.9968
6157,1974.6227,1937.9821,1586.8396
6158,1994.0129,1992.2635,1631.0187
6159,2001.7689,2016.4883,1648.1493
6160,1972.1549,1994.9551,1629.6662
6161,1911.5166,1910.617,1591.3477
6162,1898.1197,1904.3365,1647.2477
6163,1823.3795,1822.2415,1652.6574
6164,1695.7571,1720.8563,1580.0775
6165,1546.2766,1588.9658,1460.6137
6166,1396.7961,1441.8228,1321.3145
6167,1297.7301,1339.0918,1209.5144
6168,1238.1494,1253.8564,1137.8361
6169,1191.6131,1197.7806,1099.5176
6170,1160.9414,1163.2378,1080.5837
6171,1179.979,1160.0976,1111.2385
6172,1260.36,1203.1639,1200.4983
6173,1334.0426,1237.7066,1335.2895
6174,1438.7494,1296.0255,1448.8928
6175,1542.3986,1412.2147,1599.4622
6176,1635.4713,1550.8343,1732.4502
6177,1755.3377,1668.3693,1841.5454
6178,1867.8006,1794.8764,1934.4116
6179,1973.9176,1920.935,2016.9092
6180,2060.997,2018.7313,2090.3907
6181,2132.9169,2108.9013,2156.2085
6182,2193.9077,2183.8187,2195.8795
6183,2209.7724,2211.1837,2196.3303
6184,2177.6905,2173.0521,2126.4552
6185,2097.662,2094.0973,1996.1721
6186,2066.9904,2074.8072,1978.1398
6187,1958.4055,1967.1415,1942.9769
6188,1851.5834,1833.4566,1818.5543
