hour,nuclear_north,coal_north,ct_north,wind_north,ccgt_south_1,ccgt_south_2,ct_south,solar_south,coal_east,ccgt_east,ct_east,wind_east
4889,1.0,1.0,1.0,0.1743,1.0,1.0,1.0,0.1781,1.0,1.0,1.0,0.0918
4890,1.0,1.0,1.0,0.2414,1.0,1.0,1.0,0.086,1.0,1.0,1.0,0.1188
4891,1.0,1.0,1.0,0.1894,1.0,1.0,1.0,0.0099,1.0,1.0,1.0,0.2193
4892,1.0,1.0,1.0,0.1802,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2637
4893,1.0,1.0,1.0,0.2555,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2461
4894,1.0,1.0,1.0,0.2246,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2066
4895,1.0,1.0,1.0,0.154,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2277
4896,1.0,1.0,1.0,0.1384,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3294
4897,1.0,1.0,1.0,0.2109,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3946
4898,1.0,1.0,1.0,0.1084,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3313
4899,1.0,1.0,1.0,0.115,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3634
4900,1.0,1.0,1.0,0.0967,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3766
4901,1.0,1.0,1.0,0.0946,1.0,1.0,1.0,0.015,1.0,1.0,1.0,0.4602
4902,1.0,1.0,1.0,0.0874,1.0,1.0,1.0,0.1728,1.0,1.0,1.0,0.4782
4903,1.0,1.0,1.0,0.1222,1.0,1.0,1.0,0.3304,1.0,1.0,1.0,0.4925
4904,1.0,1.0,1.0,0.1271,1.0,1.0,1.0,0.4495,1.0,1.0,1.0,0.3821
4905,1.0,1.0,1.0,0.1754,1.0,1.0,1.0,0.6204,1.0,1.0,1.0,0.4435
4906,1.0,1.0,1.0,0.2527,1.0,1.0,1.0,0.79,1.0,1.0,1.0,0.322
4907,1.0,1.0,1.0,0.2546,1.0,1.0,1.0,0.8552,1.0,1.0,1.0,0.3255
4908,1.0,1.0,1.0,0.2314,1.0,1.0,1.0,0.9765,1.0,1.0,1.0,0.2814
4909,1.0,1.0,1.0,0.2563,1.0,1.0,1.0,0.9206,1.0,1.0,1.0,0.2385
4910,1.0,1.0,1.0,0.296,1.0,1.0,1.0,0.8337,1.0,1.0,1.0,0.2769
4911,1.0,1.0,1.0,0.2181,1.0,1.0,1.0,0.72,1.0,1.0,1.0,0.2748
4912,1.0,1.0,1.0,0.2336,1.0,1.0,1.0,0.5676,1.0,1.0,1.0,0.1398
4913,1.0,1.0,1.0,0.2186,1.0,1.0,1.0,0.3883,1.0,1.0,1.0,0.1336
4914,1.0,1.0,1.0,0.1953,1.0,1.0,1.0,0.1951,1.0,1.0,1.0,0.1206
4915,1.0,1.0,1.0,0.1614,1.0,1.0,1.0,0.0174,1.0,1.0,1.0,0.1787
4916,1.0,1.0,1.0,0.1359,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1243
4917,1.0,1.0,1.0,0.1998,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2209
4918,1.0,1.0,1.0,0.1815,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2767
4919,1.0,1.0,1.0,0.251,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2559
4920,1.0,1.0,1.0,0.2598,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2281
4921,1.0,1.0,1.0,0.1908,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1909
4922,1.0,1.0,1.0,0.2031,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2097
4923,1.0,1.0,1.0,0.145,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1679
4924,1.0,1.0,1.0,0.1763,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1636
4925,1.0,1.0,1.0,0.1679,1.0,1.0,1.0,0.0174,1.0,1.0,1.0,0.1191
4926,1.0,1.0,1.0,0.2165,1.0,1.0,1.0,0.2088,1.0,1.0,1.0,0.1507
4927,1.0,1.0,1.0,0.3147,1.0,1.0,1.0,0.42,1.0,1.0,1.0,0.1603
4928,1.0,1.0,1.0,0.1986,1.0,1.0,1.0,0.5015,1.0,1.0,1.0,0.1409
4929,1.0,1.0,1.0,0.1755,1.0,1.0,1.0,0.618,1.0,1.0,1.0,0.1328
4930,1.0,1.0,1.0,0.1238,1.0,1.0,1.0,0.5083,1.0,1.0,1.0,0.1091
4931,1.0,1.0,1.0,0.2359,1.0,1.0,1.0,0.5679,1.0,1.0,1.0,0.1229
4932,1.0,1.0,1.0,0.2097,1.0,1.0,1.0,0.5989,1.0,1.0,1.0,0.0844
4933,1.0,1.0,1.0,0.1443,1.0,1.0,1.0,0.7422,1.0,1.0,1.0,0.1156
4934,1.0,1.0,1.0,0.2738,1.0,1.0,1.0,0.7978,1.0,1.0,1.0,0.1245
4935,1.0,1.0,1.0,0.2257,1.0,1.0,1.0,0.7485,1.0,1.0,1.0,0.1104
4936,1.0,1.0,1.0,0.1423,1.0,1.0,1.0,0.5465,1.0,1.0,1.0,0.1351
4937,1.0,1.0,1.0,0.1015,1.0,1.0,1.0,0.3493,1.0,1.0,1.0,0.1541
4938,1.0,1.0,1.0,0.1093,1.0,1.0,1.0,0.1681,1.0,1.0,1.0,0.1135
4939,1.0,1.0,1.0,0.1139,1.0,1.0,1.0,0.0177,1.0,1.0,1.0,0.1716
4940,1.0,1.0,1.0,0.0899,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0803
4941,1.0,1.0,1.0,0.0796,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1169
4942,1.0,1.0,1.0,0.084,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1134
4943,1.0,1.0,1.0,0.1317,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1563
4944,1.0,1.0,1.0,0.1487,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2371
4945,1.0,1.0,1.0,0.1276,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2107
4946,1.0,1.0,1.0,0.1216,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1897
4947,1.0,1.0,1.0,0.1569,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2081
4948,1.0,1.0,1.0,0.2543,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1505
4949,1.0,1.0,1.0,0.1881,1.0,1.0,1.0,0.0098,1.0,1.0,1.0,0.1379
4950,1.0,1.0,1.0,0.257,1.0,1.0,1.0,0.1258,1.0,1.0,1.0,0.1233
4951,1.0,1.0,1.0,0.2365,1.0,1.0,1.0,0.2701,1.0,1.0,1.0,0.0866
4952,1.0,1.0,1.0,0.1496,1.0,1.0,1.0,0.3258,1.0,1.0,1.0,0.0768
4953,1.0,1.0,1.0,0.0866,1.0,1.0,1.0,0.3938,1.0,1.0,1.0,0.1009
4954,1.0,1.0,1.0,0.1358,1.0,1.0,1.0,0.5183,1.0,1.0,1.0,0.1278
4955,1.0,1.0,1.0,0.2109,1.0,1.0,1.0,0.5352,1.0,1.0,1.0,0.1231
4956,1.0,1.0,1.0,0.1807,1.0,1.0,1.0,0.601,1.0,1.0,1.0,0.1278
4957,1.0,1.0,1.0,0.1717,1.0,1.0,1.0,0.5213,1.0,1.0,1.0,0.1185
4958,1.0,1.0,1.0,0.1013,1.0,1.0,1.0,0.4512,1.0,1.0,1.0,0.0691
4959,1.0,1.0,1.0,0.132,1.0,1.0,1.0,0.3096,1.0,1.0,1.0,0.0513
4960,1.0,1.0,1.0,0.1336,1.0,1.0,1.0,0.1747,1.0,1.0,1.0,0.0737
4961,1.0,1.0,1.0,0.084,1.0,1.0,1.0,0.1313,1.0,1.0,1.0,0.1116
4962,1.0,1.0,1.0,0.0929,1.0,1.0,1.0,0.0912,1.0,1.0,1.0,0.087
4963,1.0,1.0,1.0,0.0613,1.0,1.0,1.0,0.0078,1.0,1.0,1.0,0.1272
4964,1.0,1.0,1.0,0.0769,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.089
4965,1.0,1.0,1.0,0.0562,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0776
4966,1.0,1.0,1.0,0.0659,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0772
4967,1.0,1.0,1.0,0.0555,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0731
4968,1.0,1.0,1.0,0.0264,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0605
4969,1.0,1.0,1.0,0.0398,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0657
4970,1.0,1.0,1.0,0.0599,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0878
4971,1.0,1.0,1.0,0.0529,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0564
4972,1.0,1.0,1.0,0.0609,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0614
4973,1.0,1.0,1.0,0.0736,1.0,1.0,1.0,0.0086,1.0,1.0,1.0,0.0875
4974,1.0,1.0,1.0,0.0891,1.0,1.0,1.0,0.1307,1.0,1.0,1.0,0.079
4975,1.0,1.0,1.0,0.1566,1.0,1.0,1.0,0.2566,1.0,1.0,1.0,0.0684
4976,1.0,1.0,1.0,0.1794,1.0,1.0,1.0,0.3558,1.0,1.0,1.0,0.0537
4977,1.0,1.0,1.0,0.1635,1.0,1.0,1.0,0.4459,1.0,1.0,1.0,0.1071
4978,1.0,1.0,1.0,0.1875,1.0,1.0,1.0,0.5798,1.0,1.0,1.0,0.1718
4979,1.0,1.0,1.0,0.1672,1.0,1.0,1.0,0.5875,1.0,1.0,1.0,0.1589
4980,1.0,1.0,1.0,0.1232,1.0,1.0,1.0,0.574,1.0,1.0,1.0,0.2242
4981,1.0,1.0,1.0,0.181,1.0,1.0,1.0,0.4647,1.0,1.0,1.0,0.1937
4982,1.0,1.0,1.0,0.2125,1.0,1.0,1.0,0.5073,1.0,1.0,1.0,0.1861
4983,1.0,1.0,1.0,0.124,1.0,1.0,1.0,0.4429,1.0,1.0,1.0,0.137
4984,1.0,1.0,1.0,0.1026,1.0,1.0,1.0,0.3099,1.0,1.0,1.0,0.0781
4985,1.0,1.0,1.0,0.1335,1.0,1.0,1.0,0.2616,1.0,1.0,1.0,0.0669
4986,1.0,1.0,1.0,0.0836,1.0,1.0,1.0,0.1426,1.0,1.0,1.0,0.0605
4987,1.0,1.0,1.0,0.0679,1.0,1.0,1.0,0.0089,1.0,1.0,1.0,0.0725
4988,1.0,1.0,1.0,0.1623,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0927
4989,1.0,1.0,1.0,0.1492,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0917
4990,1.0,1.0,1.0,0.2072,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0686
4991,1.0,1.0,1.0,0.308,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0574
4992,1.0,1.0,1.0,0.2433,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1002
4993,1.0,1.0,1.0,0.2611,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1249
4994,1.0,1.0,1.0,0.4204,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1934
4995,1.0,1.0,1.0,0.4544,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3098
4996,1.0,1.0,1.0,0.6497,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2602
4997,1.0,1.0,1.0,0.5851,1.0,1.0,1.0,0.0102,1.0,1.0,1.0,0.3177
4998,1.0,1.0,1.0,0.717,1.0,1.0,1.0,0.188,1.0,1.0,1.0,0.2507
4999,1.0,1.0,1.0,0.7058,1.0,1.0,1.0,0.3684,1.0,1.0,1.0,0.3233
5000,1.0,1.0,1.0,0.6685,1.0,1.0,1.0,0.4545,1.0,1.0,1.0,0.386
5001,1.0,1.0,1.0,0.7052,1.0,1.0,1.0,0.4398,1.0,1.0,1.0,0.2265
5002,1.0,1.0,1.0,0.6844,1.0,1.0,1.0,0.6628,1.0,1.0,1.0,0.252
5003,1.0,1.0,1.0,0.6657,1.0,1.0,1.0,0.6025,1.0,1.0,1.0,0.1989
5004,1.0,1.0,1.0,0.6911,1.0,1.0,1.0,0.7618,1.0,1.0,1.0,0.1812
5005,1.0,1.0,1.0,0.5289,1.0,1.0,1.0,0.7851,1.0,1.0,1.0,0.1504
5006,1.0,1.0,1.0,0.4502,1.0,1.0,1.0,0.7369,1.0,1.0,1.0,0.1978
5007,1.0,1.0,1.0,0.5066,1.0,1.0,1.0,0.61,1.0,1.0,1.0,0.1632
5008,1.0,1.0,1.0,0.5842,1.0,1.0,1.0,0.6023,1.0,1.0,1.0,0.1119
5009,1.0,1.0,1.0,0.6041,1.0,1.0,1.0,0.3918,1.0,1.0,1.0,0.0887
5010,1.0,1.0,1.0,0.6163,1.0,1.0,1.0,0.1923,1.0,1.0,1.0,0.0853
5011,1.0,1.0,1.0,0.6382,1.0,1.0,1.0,0.0113,1.0,1.0,1.0,0.1001
5012,1.0,1.0,1.0,0.7013,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1482
5013,1.0,1.0,1.0,0.5734,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1744
5014,1.0,1.0,1.0,0.519,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2073
5015,1.0,1.0,1.0,0.5038,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2534
5016,1.0,1.0,1.0,0.5129,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3103
5017,1.0,1.0,1.0,0.3272,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3891
5018,1.0,1.0,1.0,0.2365,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.599
5019,1.0,1.0,1.0,0.2359,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6529
5020,1.0,1.0,1.0,0.3062,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6627
5021,1.0,1.0,1.0,0.2744,1.0,1.0,1.0,0.0081,1.0,1.0,1.0,0.6117
5022,1.0,1.0,1.0,0.2298,1.0,1.0,1.0,0.175,1.0,1.0,1.0,0.6252
5023,1.0,1.0,1.0,0.2649,1.0,1.0,1.0,0.3143,1.0,1.0,1.0,0.7032
5024,1.0,1.0,1.0,0.2428,1.0,1.0,1.0,0.4005,1.0,1.0,1.0,0.592
5025,1.0,1.0,1.0,0.3042,1.0,1.0,1.0,0.3702,1.0,1.0,1.0,0.6822
5026,1.0,1.0,1.0,0.2864,1.0,1.0,1.0,0.5553,1.0,1.0,1.0,0.635
5027,1.0,1.0,1.0,0.2128,1.0,1.0,1.0,0.6848,1.0,1.0,1.0,0.6031
5028,1.0,1.0,1.0,0.3091,1.0,1.0,1.0,0.7092,1.0,1.0,1.0,0.6343
5029,1.0,1.0,1.0,0.4062,1.0,1.0,1.0,0.6258,1.0,1.0,1.0,0.5773
5030,1.0,1.0,1.0,0.324,1.0,1.0,1.0,0.6784,1.0,1.0,1.0,0.6048
5031,1.0,1.0,1.0,0.3527,1.0,1.0,1.0,0.5887,1.0,1.0,1.0,0.4929
5032,1.0,1.0,1.0,0.3239,1.0,1.0,1.0,0.4453,1.0,1.0,1.0,0.56
5033,1.0,1.0,1.0,0.3705,1.0,1.0,1.0,0.2594,1.0,1.0,1.0,0.5658
5034,1.0,1.0,1.0,0.2988,1.0,1.0,1.0,0.1502,1.0,1.0,1.0,0.5542
5035,1.0,1.0,1.0,0.3647,1.0,1.0,1.0,0.0064,1.0,1.0,1.0,0.567
5036,1.0,1.0,1.0,0.4619,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5539
5037,1.0,1.0,1.0,0.3747,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.581
5038,1.0,1.0,1.0,0.3762,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5515
5039,1.0,1.0,1.0,0.4756,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5152
5040,1.0,1.0,1.0,0.3831,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3552
5041,1.0,1.0,1.0,0.3255,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4655
5042,1.0,1.0,1.0,0.3757,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3592
5043,1.0,1.0,1.0,0.3586,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4915
5044,1.0,1.0,1.0,0.2409,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4612
5045,1.0,1.0,1.0,0.2213,1.0,1.0,1.0,0.0067,1.0,1.0,1.0,0.5591
5046,1.0,1.0,1.0,0.3449,1.0,1.0,1.0,0.1856,1.0,1.0,1.0,0.6359
5047,1.0,1.0,1.0,0.5168,1.0,1.0,1.0,0.3894,1.0,1.0,1.0,0.6984
5048,1.0,1.0,1.0,0.4526,1.0,1.0,1.0,0.5214,1.0,1.0,1.0,0.6885
5049,1.0,1.0,1.0,0.3689,1.0,1.0,1.0,0.6996,1.0,1.0,1.0,0.5777
5050,1.0,1.0,1.0,0.3288,1.0,1.0,1.0,0.8739,1.0,1.0,1.0,0.5505
5051,1.0,1.0,1.0,0.4765,1.0,1.0,1.0,0.945,1.0,1.0,1.0,0.5122
5052,1.0,1.0,1.0,0.5427,1.0,1.0,1.0,0.969,1.0,1.0,1.0,0.4934
5053,1.0,1.0,1.0,0.6561,1.0,1.0,1.0,0.9272,1.0,1.0,1.0,0.3792
5054,1.0,1.0,1.0,0.7198,1.0,1.0,1.0,0.8131,1.0,1.0,1.0,0.3507
5055,1.0,1.0,1.0,0.6037,1.0,1.0,1.0,0.7594,1.0,1.0,1.0,0.16
5056,1.0,1.0,1.0,0.5109,1.0,1.0,1.0,0.5996,1.0,1.0,1.0,0.1479
5057,1.0,1.0,1.0,0.4418,1.0,1.0,1.0,0.3398,1.0,1.0,1.0,0.1554
5058,1.0,1.0,1.0,0.3912,1.0,1.0,1.0,0.1938,1.0,1.0,1.0,0.1242
5059,1.0,1.0,1.0,0.3321,1.0,1.0,1.0,0.0064,1.0,1.0,1.0,0.1164
5060,1.0,1.0,1.0,0.2876,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1249
5061,1.0,1.0,1.0,0.3344,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.172
5062,1.0,1.0,1.0,0.3424,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2327
5063,1.0,1.0,1.0,0.4406,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2519
5064,1.0,1.0,1.0,0.4565,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2493
5065,1.0,1.0,1.0,0.3921,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2724
5066,1.0,1.0,1.0,0.4033,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4107
5067,1.0,1.0,1.0,0.2806,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4471
5068,1.0,1.0,1.0,0.1474,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.462
5069,1.0,1.0,1.0,0.181,1.0,1.0,1.0,0.0034,1.0,1.0,1.0,0.5473
5070,1.0,1.0,1.0,0.2422,1.0,1.0,1.0,0.1767,1.0,1.0,1.0,0.5408
5071,1.0,1.0,1.0,0.2472,1.0,1.0,1.0,0.2861,1.0,1.0,1.0,0.4556
5072,1.0,1.0,1.0,0.2228,1.0,1.0,1.0,0.3806,1.0,1.0,1.0,0.4876
5073,1.0,1.0,1.0,0.1526,1.0,1.0,1.0,0.577,1.0,1.0,1.0,0.4935
5074,1.0,1.0,1.0,0.2164,1.0,1.0,1.0,0.6926,1.0,1.0,1.0,0.4652
5075,1.0,1.0,1.0,0.2482,1.0,1.0,1.0,0.7995,1.0,1.0,1.0,0.5043
5076,1.0,1.0,1.0,0.2678,1.0,1.0,1.0,0.7715,1.0,1.0,1.0,0.3418
5077,1.0,1.0,1.0,0.267,1.0,1.0,1.0,0.7938,1.0,1.0,1.0,0.2968
5078,1.0,1.0,1.0,0.2357,1.0,1.0,1.0,0.6285,1.0,1.0,1.0,0.2347
5079,1.0,1.0,1.0,0.1732,1.0,1.0,1.0,0.6123,1.0,1.0,1.0,0.1892
5080,1.0,1.0,1.0,0.1884,1.0,1.0,1.0,0.4356,1.0,1.0,1.0,0.1819
5081,1.0,1.0,1.0,0.1628,1.0,1.0,1.0,0.2429,1.0,1.0,1.0,0.1401
5082,1.0,1.0,1.0,0.1456,1.0,1.0,1.0,0.1712,1.0,1.0,1.0,0.2295
5083,1.0,1.0,1.0,0.241,1.0,1.0,1.0,0.0031,1.0,1.0,1.0,0.2584
5084,1.0,1.0,1.0,0.2383,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2078
5085,1.0,1.0,1.0,0.1173,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1251
5086,1.0,1.0,1.0,0.1018,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1064
5087,1.0,1.0,1.0,0.0762,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0982
5088,1.0,1.0,1.0,0.0758,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0824
5089,1.0,1.0,1.0,0.0494,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1847
5090,1.0,1.0,1.0,0.0602,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1133
5091,1.0,1.0,1.0,0.0572,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1176
5092,1.0,1.0,1.0,0.0513,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1153
5093,1.0,1.0,1.0,0.0568,1.0,1.0,1.0,0.0006,1.0,1.0,1.0,0.1089
5094,1.0,1.0,1.0,0.0582,1.0,1.0,1.0,0.1881,1.0,1.0,1.0,0.0598
5095,1.0,1.0,1.0,0.0584,1.0,1.0,1.0,0.3679,1.0,1.0,1.0,0.0615
5096,1.0,1.0,1.0,0.0569,1.0,1.0,1.0,0.5308,1.0,1.0,1.0,0.068
5097,1.0,1.0,1.0,0.0593,1.0,1.0,1.0,0.6128,1.0,1.0,1.0,0.0888
5098,1.0,1.0,1.0,0.0696,1.0,1.0,1.0,0.6651,1.0,1.0,1.0,0.1065
5099,1.0,1.0,1.0,0.0779,1.0,1.0,1.0,0.8175,1.0,1.0,1.0,0.1578
5100,1.0,1.0,1.0,0.1156,1.0,1.0,1.0,0.9526,1.0,1.0,1.0,0.0848
5101,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.9416,1.0,1.0,1.0,0.0812
5102,1.0,1.0,1.0,0.111,1.0,1.0,1.0,0.8703,1.0,1.0,1.0,0.1802
5103,1.0,1.0,1.0,0.2324,1.0,1.0,1.0,0.7553,1.0,1.0,1.0,0.243
5104,1.0,1.0,1.0,0.2305,1.0,1.0,1.0,0.6025,1.0,1.0,1.0,0.1613
5105,1.0,1.0,1.0,0.231,1.0,1.0,1.0,0.396,1.0,1.0,1.0,0.1672
5106,1.0,1.0,1.0,0.1623,1.0,1.0,1.0,0.177,1.0,1.0,1.0,0.1233
5107,1.0,1.0,1.0,0.1331,1.0,1.0,1.0,0.0008,1.0,1.0,1.0,0.1099
5108,1.0,1.0,1.0,0.1315,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2031
5109,1.0,1.0,1.0,0.1575,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2635
5110,1.0,1.0,1.0,0.1929,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1727
5111,1.0,1.0,1.0,0.213,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1388
5112,1.0,1.0,1.0,0.2656,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1411
5113,1.0,1.0,1.0,0.2029,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1322
5114,1.0,1.0,1.0,0.2335,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1476
5115,1.0,1.0,1.0,0.2349,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1182
5116,1.0,1.0,1.0,0.2434,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1076
5117,1.0,1.0,1.0,0.2211,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0859
5118,1.0,1.0,1.0,0.1697,1.0,1.0,1.0,0.1822,1.0,1.0,1.0,0.0787
5119,1.0,1.0,1.0,0.1195,1.0,1.0,1.0,0.3514,1.0,1.0,1.0,0.1018
5120,1.0,1.0,1.0,0.135,1.0,1.0,1.0,0.4746,1.0,1.0,1.0,0.1145
5121,1.0,1.0,1.0,0.1597,1.0,1.0,1.0,0.6016,1.0,1.0,1.0,0.0939
5122,1.0,1.0,1.0,0.156,1.0,1.0,1.0,0.7491,1.0,1.0,1.0,0.137
5123,1.0,1.0,1.0,0.1578,1.0,1.0,1.0,0.8154,1.0,1.0,1.0,0.1899
5124,1.0,1.0,1.0,0.1291,1.0,1.0,1.0,0.9642,1.0,1.0,1.0,0.1908
5125,1.0,1.0,1.0,0.1534,1.0,1.0,1.0,0.9399,1.0,1.0,1.0,0.178
5126,1.0,1.0,1.0,0.1587,1.0,1.0,1.0,0.8684,1.0,1.0,1.0,0.2881
5127,1.0,1.0,1.0,0.1445,1.0,1.0,1.0,0.7532,1.0,1.0,1.0,0.4128
5128,1.0,1.0,1.0,0.1893,1.0,1.0,1.0,0.6001,1.0,1.0,1.0,0.287
5129,1.0,1.0,1.0,0.2284,1.0,1.0,1.0,0.4169,1.0,1.0,1.0,0.377
5130,1.0,1.0,1.0,0.1479,1.0,1.0,1.0,0.1996,1.0,1.0,1.0,0.5197
5131,1.0,1.0,1.0,0.1527,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5667
5132,1.0,1.0,1.0,0.1161,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5149
5133,1.0,1.0,1.0,0.1243,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4748
5134,1.0,1.0,1.0,0.0461,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6138
5135,1.0,1.0,1.0,0.0521,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6691
5136,1.0,1.0,1.0,0.0694,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6982
5137,1.0,1.0,1.0,0.0698,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.831
5138,1.0,1.0,1.0,0.0497,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7603
5139,1.0,1.0,1.0,0.0988,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7409
5140,1.0,1.0,1.0,0.1453,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7404
5141,1.0,1.0,1.0,0.1259,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.712
5142,1.0,1.0,1.0,0.1189,1.0,1.0,1.0,0.1736,1.0,1.0,1.0,0.5489
5143,1.0,1.0,1.0,0.0649,1.0,1.0,1.0,0.3358,1.0,1.0,1.0,0.6234
5144,1.0,1.0,1.0,0.0791,1.0,1.0,1.0,0.5079,1.0,1.0,1.0,0.547
5145,1.0,1.0,1.0,0.0525,1.0,1.0,1.0,0.6509,1.0,1.0,1.0,0.4691
5146,1.0,1.0,1.0,0.0688,1.0,1.0,1.0,0.6474,1.0,1.0,1.0,0.4296
5147,1.0,1.0,1.0,0.0997,1.0,1.0,1.0,0.7665,1.0,1.0,1.0,0.403
5148,1.0,1.0,1.0,0.1005,1.0,1.0,1.0,0.8966,1.0,1.0,1.0,0.3867
