hour,NORTH,SOUTH,EAST
5603,952.89,1642.67,882.04
5604,949.48,1629.49,887.58
5605,924.54,1583.79,877.09
5606,920.74,1575.97,874.75
5607,929.48,1599.21,885.0
5608,957.53,1641.43,905.1
5609,1006.3,1693.57,927.64
5610,1051.67,1721.12,968.19
5611,1032.14,1749.9,966.17
5612,977.86,1678.36,897.91
5613,930.19,1554.46,845.57
5614,863.95,1440.56,795.62
5615,785.9,1352.03,717.9
5616,739.76,1278.62,674.8
5617,701.61,1174.62,639.98
5618,682.77,1179.67,635.41
5619,676.44,1136.93,634.22
5620,704.4,1148.15,634.82
5621,740.81,1191.41,669.86
5622,818.54,1298.79,755.31
5623,873.18,1422.2,815.8
5624,902.54,1444.74,847.67
5625,932.06,1474.09,867.77
5626,943.3,1511.69,868.05
5627,902.42,1511.67,892.56
5628,909.89,1487.57,885.25
5629,921.56,1473.56,860.69
5630,898.83,1470.18,854.1
5631,923.96,1476.45,867.96
5632,918.67,1499.9,883.36
5633,973.25,1585.06,927.03
5634,1007.99,1658.07,965.42
5635,971.16,1625.16,942.29
5636,935.5,1540.31,894.75
5637,889.39,1449.19,841.1
5638,824.25,1324.03,781.92
5639,760.29,1219.3,710.93
5640,714.27,1172.18,670.31
5641,664.28,1116.27,635.12
5642,653.53,1073.21,624.0
5643,659.12,1066.99,619.1
5644,676.65,1081.11,623.97
5645,694.89,1138.3,660.03
5646,750.58,1262.24,721.79
5647,811.24,1391.14,791.12
5648,829.73,1451.44,827.89
5649,848.96,1480.99,866.94
5650,863.58,1534.95,869.95
5651,858.15,1571.71,875.11
5652,869.06,1585.68,866.87
5653,869.06,1570.7,846.94
5654,864.62,1550.11,841.68
5655,872.84,1584.9,856.12
5656,877.94,1631.19,887.7
5657,917.97,1693.6,931.23
5658,953.89,1747.38,959.84
5659,950.57,1711.21,944.98
5660,916.11,1657.25,893.39
5661,862.47,1563.11,830.79
5662,794.51,1443.14,754.43
5663,731.77,1319.39,703.0
5664,651.87,1144.05,629.2
5665,620.03,1060.08,584.27
5666,607.17,1015.83,571.36
5667,598.33,994.78,565.67
5668,602.08,998.75,574.53
5669,638.67,1057.66,600.31
5670,698.41,1177.64,668.5
5671,766.43,1284.53,732.43
5672,799.35,1363.28,771.69
5673,813.0,1378.05,779.3
5674,818.48,1390.6,773.45
5675,822.21,1404.62,785.06
5676,806.67,1424.77,775.85
5677,804.67,1413.23,778.45
5678,808.61,1415.76,758.48
5679,826.52,1401.2,762.23
5680,845.78,1427.3,779.26
5681,907.25,1516.69,813.61
5682,935.51,1532.4,846.84
5683,917.99,1547.93,844.88
5684,868.21,1491.42,815.4
5685,796.75,1384.88,771.05
5686,750.92,1265.8,709.82
5687,700.29,1188.4,666.77
5688,666.47,1137.69,637.43
5689,627.19,1080.16,603.1
5690,624.95,1053.76,585.84
5691,613.84,1031.46,575.12
5692,619.87,1046.87,584.66
5693,663.68,1092.97,607.68
5694,735.04,1201.49,661.8
5695,821.5,1339.83,703.15
5696,856.09,1393.03,729.76
5697,867.12,1402.32,755.2
5698,867.62,1392.84,761.72
5699,855.82,1409.71,768.79
5700,852.54,1397.65,771.99
5701,855.58,1389.99,755.69
5702,860.76,1363.76,756.8
5703,868.21,1391.48,773.31
5704,881.76,1414.86,798.95
5705,924.9,1484.77,846.37
5706,968.74,1534.16,889.51
5707,964.03,1556.53,887.77
5708,922.59,1493.12,840.92
5709,854.6,1432.05,783.5
5710,795.54,1328.86,738.7
5711,700.92,1236.36,677.78
5712,715.47,1245.71,686.37
5713,701.86,1188.01,645.2
5714,670.94,1172.13,627.19
5715,660.0,1166.22,623.42
5716,668.64,1185.9,630.89
5717,699.84,1240.27,659.12
5718,779.53,1358.53,721.81
5719,854.77,1498.09,797.83
5720,891.33,1580.09,836.29
5721,917.01,1595.65,856.75
5722,925.06,1593.15,867.81
5723,967.78,1588.26,862.44
5724,966.67,1600.85,863.98
5725,956.8,1565.22,865.06
5726,935.6,1577.85,860.73
5727,937.12,1600.29,877.39
5728,975.81,1632.74,906.34
5729,1003.72,1737.22,955.37
5730,1012.12,1764.84,987.35
5731,1004.07,1780.78,986.12
5732,976.52,1705.54,924.84
5733,914.3,1555.33,864.54
5734,839.43,1459.66,802.37
5735,751.45,1349.07,735.63
5736,714.18,1259.93,699.68
5737,685.1,1182.69,662.5
5738,653.28,1129.63,639.82
5739,654.39,1146.28,618.15
5740,669.5,1147.04,623.67
5741,714.23,1188.09,659.88
5742,790.46,1310.52,731.49
5743,868.03,1401.08,783.76
5744,908.43,1442.78,827.23
5745,934.45,1491.1,833.05
5746,921.95,1514.73,839.43
5747,913.6,1522.45,841.36
5748,905.56,1523.25,845.37
5749,895.87,1500.96,837.79
5750,900.57,1500.63,844.13
5751,913.12,1502.02,870.12
5752,952.13,1535.9,897.66
5753,1009.6,1597.68,931.48
5754,1033.68,1642.54,968.39
5755,1026.98,1652.86,979.97
5756,971.72,1597.92,941.77
5757,907.62,1480.3,888.64
5758,840.25,1346.96,802.26
5759,737.98,1233.51,736.25
5760,719.18,1193.87,689.38
5761,688.92,1122.05,649.22
5762,666.38,1092.31,631.35
5763,673.05,1080.34,622.85
5764,678.6,1094.41,625.59
5765,714.96,1146.75,659.22
5766,781.37,1280.96,722.81
5767,868.83,1405.8,794.22
5768,902.72,1479.58,828.37
5769,921.27,1519.29,847.42
5770,942.27,1549.42,864.11
5771,956.09,1591.75,876.28
5772,953.49,1613.02,874.24
5773,954.57,1635.59,843.22
5774,979.85,1651.63,847.6
5775,989.19,1648.44,845.72
5776,1015.29,1705.83,868.76
5777,1060.95,1792.63,912.95
5778,1111.06,1888.37,959.87
5779,1089.78,1843.39,970.72
5780,1035.49,1766.76,916.56
5781,949.75,1634.95,843.67
5782,862.14,1510.98,780.43
5783,783.62,1375.2,716.01
5784,738.84,1296.1,663.85
5785,716.71,1209.08,631.11
5786,701.28,1185.55,619.09
5787,683.31,1169.19,601.64
5788,685.48,1183.33,602.42
5789,732.44,1269.49,629.6
5790,814.75,1385.25,691.49
5791,887.04,1511.84,761.63
5792,917.25,1571.22,790.73
5793,945.99,1600.89,807.74
5794,942.13,1651.61,838.58
5795,953.94,1661.73,836.58
5796,977.18,1644.55,829.99
5797,967.1,1656.8,829.03
5798,955.75,1643.94,838.77
5799,967.2,1623.81,850.52
5800,987.25,1651.66,892.96
5801,1014.61,1699.98,936.38
5802,1058.12,1720.99,945.84
5803,1060.93,1697.86,938.08
5804,1008.99,1622.18,890.57
5805,938.89,1539.97,847.33
5806,854.93,1429.57,789.45
5807,780.81,1316.49,708.44
5808,732.01,1223.68,677.2
5809,687.62,1175.03,650.32
5810,685.37,1161.88,630.09
5811,679.43,1149.38,620.24
5812,692.3,1167.76,637.78
5813,735.19,1208.55,654.7
5814,814.4,1343.68,723.25
5815,882.27,1492.87,798.19
5816,920.21,1556.21,829.16
5817,933.89,1572.0,850.76
5818,946.25,1580.53,858.5
5819,957.44,1584.54,857.38
5820,951.35,1574.88,848.15
5821,926.12,1568.89,846.4
5822,926.97,1570.92,839.11
5823,932.92,1601.36,831.36
5824,937.7,1650.5,856.78
5825,988.02,1706.24,891.39
5826,1035.34,1753.55,910.22
5827,1056.83,1724.34,904.21
5828,1004.43,1643.83,873.92
5829,933.16,1570.17,818.93
5830,848.48,1477.99,745.93
5831,778.59,1362.35,687.92
5832,685.21,1189.53,610.35
5833,645.09,1110.62,596.07
5834,627.14,1082.41,589.89
5835,604.18,1056.07,574.23
5836,619.92,1088.5,586.97
5837,646.81,1121.91,618.63
5838,711.89,1237.72,670.2
5839,763.81,1334.28,732.8
5840,791.31,1388.19,779.62
5841,806.01,1425.55,804.39
5842,815.57,1454.72,800.72
5843,830.13,1465.05,806.97
5844,846.31,1475.39,809.97
5845,846.19,1447.01,784.53
5846,856.15,1448.78,768.08
5847,879.0,1477.39,776.98
5848,909.28,1522.52,800.92
5849,949.95,1580.42,819.75
5850,994.09,1628.58,853.85
5851,995.87,1631.02,858.23
5852,957.35,1537.26,818.73
5853,879.25,1421.6,767.25
5854,801.67,1319.51,712.55
5855,730.95,1200.87,655.77
5856,696.16,1109.32,604.79
5857,661.16,1072.5,569.26
5858,651.96,1030.69,552.55
5859,651.99,1014.7,540.17
5860,668.09,1020.7,558.27
5861,710.71,1071.08,592.6
5862,770.0,1166.3,643.3
5863,842.26,1284.98,700.61
5864,868.78,1341.22,740.65
5865,867.31,1385.15,749.78
5866,871.65,1388.44,765.47
5867,892.74,1438.47,785.84
5868,895.83,1404.84,796.58
5869,906.02,1365.05,789.49
5870,905.09,1396.04,799.89
5871,936.4,1417.68,801.14
5872,961.33,1464.16,846.66
5873,1002.47,1539.78,886.03
5874,1019.57,1604.49,926.87
5875,1020.43,1594.73,912.04
5876,967.23,1506.44,874.64
5877,896.34,1423.62,821.39
5878,836.71,1322.04,747.2
5879,773.88,1229.41,675.01
5880,793.19,1266.2,680.31
5881,748.49,1205.48,654.24
5882,726.26,1154.86,622.62
5883,713.79,1160.49,611.09
5884,727.34,1158.96,628.23
5885,776.24,1221.9,650.76
5886,853.82,1336.99,725.83
5887,947.88,1448.25,780.23
5888,992.12,1519.3,803.3
5889,1004.22,1550.79,817.74
5890,1018.35,1571.89,844.19
5891,1042.1,1568.66,844.97
5892,1058.51,1562.76,827.02
5893,1054.85,1531.46,805.44
5894,1048.25,1526.27,815.58
5895,1049.41,1537.57,810.39
5896,1079.93,1615.17,847.07
5897,1143.78,1682.55,887.86
5898,1182.43,1696.86,919.63
5899,1170.42,1709.84,915.39
5900,1113.14,1642.41,867.35
5901,1032.44,1533.61,814.1
5902,945.3,1405.65,740.44
5903,862.41,1271.84,690.24
5904,825.65,1223.7,641.97
5905,778.91,1163.16,614.56
5906,755.34,1108.84,591.68
5907,734.65,1098.29,580.83
5908,746.98,1128.47,586.78
5909,794.39,1188.75,641.6
5910,884.72,1292.33,705.5
5911,961.83,1392.46,761.94
5912,1002.59,1434.59,789.69
5913,1015.36,1491.25,791.24
5914,1025.84,1504.1,798.58
5915,1033.92,1487.87,826.01
5916,1029.29,1495.97,829.61
5917,1015.91,1484.84,830.61
5918,1016.07,1477.35,821.24
5919,1017.78,1474.14,827.27
5920,1039.76,1498.7,853.4
5921,1104.39,1592.85,885.57
5922,1172.09,1656.51,922.12
5923,1140.38,1653.23,921.18
5924,1070.51,1586.87,886.74
5925,987.68,1492.28,828.45
5926,906.76,1368.79,773.78
5927,836.06,1250.92,705.79
5928,792.22,1193.74,661.16
5929,752.23,1154.46,639.35
5930,734.61,1107.54,614.07
5931,716.67,1089.95,593.39
5932,721.92,1115.44,595.24
5933,757.53,1199.6,630.12
5934,816.02,1344.64,704.4
5935,876.67,1449.82,762.24
5936,900.23,1529.37,811.57
5937,926.32,1556.92,827.37
5938,937.42,1586.94,833.66
5939,952.54,1611.86,832.7
5940,930.89,1583.77,851.98
5941,905.51,1574.62,841.21
5942,913.65,1588.55,827.11
5943,891.89,1598.78,859.35
5944,933.67,1635.62,886.65
5945,956.61,1677.0,934.93
5946,1003.63,1747.91,984.86
5947,985.7,1733.72,980.19
5948,957.29,1637.5,944.85
5949,933.11,1525.44,882.12
5950,836.91,1408.02,817.5
5951,773.53,1279.57,745.65
5952,715.04,1202.6,699.33
5953,684.71,1119.46,663.93
5954,666.18,1108.98,641.96
5955,659.22,1094.11,635.34
5956,661.23,1093.73,645.55
5957,703.82,1117.43,683.69
5958,761.23,1247.07,754.9
5959,844.78,1371.14,838.96
5960,876.42,1432.83,880.14
5961,879.59,1477.47,891.47
5962,907.66,1507.23,900.71
5963,916.53,1524.49,919.47
5964,938.68,1518.89,905.48
5965,942.89,1496.1,912.82
5966,933.08,1503.31,900.59
5967,940.71,1542.43,914.26
5968,968.83,1583.05,936.3
5969,1032.01,1683.87,975.13
5970,1072.89,1748.21,991.23
5971,1064.21,1737.24,989.35
5972,1013.99,1704.09,929.3
5973,947.62,1619.9,853.48
5974,886.25,1515.76,796.22
5975,810.08,1369.58,742.27
5976,760.42,1313.94,691.19
5977,717.47,1242.53,663.11
5978,693.73,1201.98,649.83
5979,672.74,1152.93,638.4
5980,675.63,1169.02,654.51
5981,724.51,1211.74,685.09
5982,794.71,1335.99,755.29
5983,874.04,1434.54,809.47
5984,883.15,1522.88,829.26
5985,907.86,1559.02,855.53
5986,915.42,1610.58,867.14
5987,919.44,1601.53,871.75
5988,922.24,1624.4,888.5
5989,908.48,1570.51,895.61
5990,885.75,1570.02,896.14
5991,906.72,1569.67,886.52
5992,937.13,1603.11,907.93
5993,978.42,1664.92,938.5
5994,1002.74,1703.49,970.57
5995,977.84,1662.26,949.58
5996,940.65,1581.43,894.08
5997,900.97,1483.15,814.06
5998,834.22,1387.25,752.61
5999,751.9,1274.14,670.29
6000,663.83,1128.93,585.43
6001,632.14,1053.86,562.66
6002,623.58,1021.1,544.04
6003,620.6,1016.07,530.54
6004,606.46,1033.22,538.37
6005,644.36,1075.71,562.06
6006,701.35,1196.25,621.33
6007,753.35,1295.84,670.61
6008,785.5,1336.81,699.66
6009,808.1,1371.64,712.53
6010,801.38,1384.91,721.51
6011,819.65,1389.33,745.61
6012,830.22,1380.2,748.61
6013,824.77,1349.84,747.02
6014,817.7,1344.76,742.03
6015,817.68,1377.95,752.28
6016,855.08,1422.67,772.22
6017,880.19,1506.93,809.58
6018,927.06,1570.01,846.12
6019,919.38,1544.34,834.29
6020,880.47,1447.84,794.89
6021,808.68,1341.54,740.71
6022,746.98,1228.84,679.87
6023,691.69,1116.88,624.98
6024,644.23,1065.48,586.5
6025,618.84,1027.08,569.14
6026,605.43,1028.43,572.91
6027,594.22,1005.08,561.02
6028,610.5,1037.8,570.11
6029,626.34,1111.65,606.99
6030,694.56,1217.19,664.72
6031,775.81,1332.88,715.87
6032,824.24,1405.7,760.72
6033,845.53,1429.3,780.99
6034,851.26,1437.71,790.14
6035,853.56,1438.1,809.68
6036,851.38,1396.32,814.68
6037,849.94,1383.73,804.09
6038,842.32,1371.63,792.99
6039,859.59,1367.25,794.5
6040,908.11,1415.08,827.46
6041,949.36,1455.91,870.93
6042,967.1,1525.0,897.84
6043,943.54,1522.0,906.04
6044,912.2,1449.47,862.39
6045,854.08,1357.13,814.16
6046,796.65,1234.48,750.3
6047,724.94,1142.58,699.77
6048,744.2,1158.97,711.22
6049,706.47,1106.73,673.96
6050,682.3,1085.47,652.68
6051,670.34,1063.09,641.51
6052,669.83,1058.02,642.44
6053,723.34,1128.53,663.75
6054,794.81,1252.81,731.08
6055,873.89,1358.33,790.85
6056,904.22,1422.89,817.15
6057,910.71,1473.96,831.39
6058,917.67,1507.98,838.9
6059,939.77,1510.93,845.99
6060,933.98,1483.29,862.11
6061,915.64,1446.06,858.45
6062,918.22,1442.06,877.01
6063,933.5,1483.95,878.13
6064,979.94,1513.7,908.67
6065,1029.46,1574.0,943.89
6066,1073.54,1619.53,968.51
6067,1072.12,1597.2,981.21
6068,1010.25,1529.99,927.18
6069,934.51,1412.14,843.73
6070,850.65,1323.15,770.55
6071,766.86,1211.32,688.24
6072,732.66,1175.62,640.47
6073,699.93,1102.43,603.28
6074,683.04,1095.53,588.76
6075,653.2,1098.6,567.05
6076,680.32,1106.56,584.6
6077,708.83,1158.34,602.01
6078,800.33,1259.48,662.87
6079,857.85,1358.93,722.02
6080,885.45,1416.27,761.92
6081,879.82,1445.66,782.08
6082,894.82,1432.17,802.65
6083,893.06,1489.07,807.52
6084,883.45,1484.35,803.72
6085,862.55,1471.39,801.0
6086,874.89,1460.4,811.8
6087,894.47,1470.45,828.02
6088,943.93,1507.16,854.93
6089,981.1,1578.74,896.95
6090,1020.74,1636.02,928.05
6091,997.39,1638.94,924.05
6092,952.23,1572.24,904.49
6093,887.97,1484.68,842.99
6094,825.97,1368.67,772.95
6095,767.71,1256.4,703.26
6096,735.3,1177.45,664.29
6097,692.77,1133.05,615.42
6098,684.12,1107.21,598.73
6099,675.12,1089.48,597.22
6100,681.8,1100.58,601.18
6101,712.01,1156.15,634.22
6102,778.7,1271.41,715.16
6103,868.96,1385.21,782.13
6104,908.76,1432.55,792.27
6105,928.94,1474.26,794.39
6106,935.05,1502.36,800.33
6107,972.01,1547.05,800.88
6108,985.55,1533.14,802.97
6109,966.02,1527.71,793.32
6110,961.5,1491.13,805.77
6111,967.17,1519.28,803.26
6112,995.7,1534.6,825.3
6113,1032.5,1587.01,867.25
6114,1074.24,1650.86,902.93
6115,1082.28,1624.6,897.45
6116,1017.73,1540.45,833.83
6117,939.49,1435.23,783.26
6118,861.4,1337.21,722.5
6119,784.85,1211.54,670.1
6120,759.86,1139.82,637.17
6121,730.78,1080.48,608.35
6122,718.96,1064.86,595.37
6123,706.06,1062.54,597.38
6124,711.99,1053.14,613.36
6125,735.76,1124.35,647.03
6126,816.54,1228.4,728.77
6127,895.17,1345.26,787.46
6128,945.53,1386.38,807.5
6129,960.39,1422.46,822.63
6130,966.69,1482.77,826.17
6131,976.65,1498.58,809.25
6132,985.4,1489.49,803.41
6133,957.53,1470.63,799.92
6134,964.93,1444.56,800.01
6135,972.78,1485.4,800.8
6136,987.21,1533.71,825.37
6137,1007.19,1584.75,866.26
6138,1042.18,1621.7,905.99
6139,1052.21,1609.47,891.68
6140,1026.48,1558.31,862.8
6141,964.08,1439.24,797.52
6142,908.47,1346.76,731.77
6143,829.64,1232.23,684.99
6144,790.82,1145.9,636.86
6145,746.44,1084.66,601.39
6146,721.39,1080.6,577.62
6147,705.02,1048.57,565.22
6148,696.27,1053.9,575.07
6149,744.15,1123.68,611.96
6150,811.67,1239.97,674.03
6151,876.64,1340.27,733.44
6152,900.29,1413.75,753.46
6153,916.73,1459.93,763.3
6154,946.46,1479.47,757.78
6155,979.32,1482.12,775.12
6156,958.95,1473.73,785.3
6157,945.33,1464.7,779.07
6158,933.47,1441.57,785.02
6159,954.24,1480.15,802.63
6160,984.97,1553.67,827.7
6161,1022.84,1619.96,881.98
6162,1060.36,1683.32,902.3
6163,1045.22,1690.25,891.33
6164,1019.57,1650.67,848.45
6165,960.23,1568.79,801.64
6166,891.79,1413.95,726.97
6167,790.18,1287.23,678.68
6168,694.08,1129.78,598.42
6169,677.09,1066.21,581.32
6170,669.46,1058.4,565.65
6171,645.42,1060.97,554.12
6172,651.29,1061.61,565.65
6173,675.56,1112.25,602.18
6174,758.88,1209.83,655.97
6175,829.8,1314.1,698.12
6176,855.94,1362.71,711.41
6177,873.25,1403.03,729.04
6178,854.15,1399.32,751.03
6179,852.11,1367.74,746.59
6180,854.23,1341.47,744.85
6181,856.54,1313.24,735.36
6182,837.17,1304.74,753.68
6183,843.32,1323.12,781.66
6184,880.93,1345.43,807.16
6185,907.11,1390.21,852.48
6186,944.7,1427.23,890.11
6187,939.54,1399.64,867.48
6188,919.94,1334.65,835.3
6189,859.82,1245.35,771.52
6190,792.22,1164.11,709.36
6191,733.93,1056.47,657.71
6192,682.75,992.87,618.63
6193,648.55,941.76,595.09
6194,629.25,931.36,587.29
6195,620.91,920.6,566.44
6196,636.83,948.75,558.56
6197,675.57,986.77,595.96
6198,736.83,1088.31,664.23
6199,806.0,1182.24,725.64
6200,855.64,1216.29,758.08
6201,864.01,1244.52,779.86
6202,874.42,1289.7,793.69
6203,881.16,1291.45,796.57
6204,880.88,1293.12,803.48
6205,855.58,1263.01,790.49
6206,871.74,1243.83,790.82
6207,872.38,1248.53,798.42
6208,909.67,1283.02,811.43
6209,945.3,1342.25,840.52
6210,972.25,1392.76,892.16
6211,979.14,1357.38,873.29
6212,947.97,1294.86,837.34
6213,889.49,1227.65,787.74
6214,827.41,1117.76,724.51
6215,754.46,1024.73,667.25
6216,765.99,1045.98,676.23
6217,722.43,989.86,635.3
6218,711.33,974.2,621.74
6219,695.68,946.87,608.47
6220,717.21,976.49,628.05
6221,751.28,1037.82,662.69
6222,825.84,1147.36,721.24
6223,908.16,1274.99,788.25
6224,945.04,1326.61,810.58
6225,959.39,1346.7,827.97
6226,967.47,1388.4,832.52
6227,986.22,1437.45,831.29
6228,977.21,1426.67,822.33
6229,965.45,1412.9,837.76
6230,964.76,1433.05,837.18
6231,983.28,1446.52,839.64
6232,1009.19,1500.0,856.57
6233,1077.54,1585.29,900.7
6234,1111.66,1630.53,924.78
6235,1096.95,1624.84,904.25
6236,1045.4,1553.88,864.53
6237,962.39,1433.64,809.08
6238,876.15,1307.22,742.49
6239,797.23,1188.99,672.81
6240,763.92,1132.4,630.68
6241,726.07,1090.78,597.04
6242,703.11,1072.7,578.09
6243,704.02,1063.94,573.3
6244,725.92,1082.94,597.6
6245,774.01,1142.91,638.98
6246,841.18,1262.25,718.3
6247,910.85,1383.33,776.93
6248,967.67,1415.51,823.78
6249,987.52,1429.73,840.4
6250,991.88,1426.08,856.14
6251,1007.76,1460.45,866.47
6252,1017.04,1489.55,860.55
6253,997.96,1436.18,857.0
6254,998.15,1463.96,859.22
6255,1016.18,1478.88,847.65
6256,1028.89,1538.95,869.19
6257,1075.02,1618.62,917.4
6258,1097.0,1702.33,951.15
6259,1073.75,1688.17,945.96
6260,1019.67,1586.05,894.93
6261,960.08,1481.43,838.93
6262,881.73,1373.08,771.46
6263,801.04,1252.57,703.6
6264,757.6,1185.24,655.94
6265,710.8,1124.87,629.98
6266,696.77,1086.89,615.34
6267,697.4,1057.84,607.96
6268,705.9,1066.62,629.65
6269,741.15,1125.46,664.52
6270,818.92,1208.79,738.78
6271,871.52,1307.45,805.68
6272,914.73,1330.34,833.11
6273,968.8,1350.02,837.06
6274,975.69,1388.06,845.65
6275,982.7,1383.61,825.85
6276,990.34,1399.65,827.92
6277,998.33,1438.47,822.32
6278,1007.29,1463.95,819.41
6279,989.47,1479.5,825.8
6280,1023.37,1536.54,836.44
6281,1101.54,1580.64,890.17
6282,1145.6,1605.85,917.58
6283,1117.45,1593.59,898.7
6284,1069.82,1532.58,865.32
6285,984.7,1454.48,811.13
6286,919.83,1331.95,744.7
6287,831.31,1222.62,678.15
6288,785.09,1151.43,638.31
6289,738.23,1093.32,617.14
6290,714.0,1064.24,604.3
6291,716.63,1039.41,595.6
6292,726.05,1057.32,609.14
6293,758.22,1115.88,640.61
6294,821.98,1221.13,707.14
6295,876.43,1343.39,771.73
6296,899.8,1416.58,808.3
6297,920.55,1455.58,818.86
6298,942.19,1450.37,814.79
6299,945.58,1465.69,831.05
6300,964.81,1449.22,844.82
6301,947.35,1437.21,824.56
6302,945.09,1421.69,825.32
6303,942.34,1458.73,827.93
6304,982.56,1514.66,859.9
6305,1055.26,1606.16,901.44
6306,1069.39,1681.93,968.49
6307,1056.14,1659.26,953.82
6308,1026.31,1576.82,925.58
6309,944.17,1504.79,879.39
6310,877.42,1382.31,812.41
6311,815.61,1243.67,741.1
6312,771.15,1181.68,695.31
6313,737.98,1124.11,658.83
6314,733.45,1112.69,647.56
6315,738.87,1098.5,630.23
6316,746.15,1110.24,635.21
6317,778.65,1186.47,664.31
6318,845.62,1278.58,714.32
6319,931.56,1382.62,785.47
6320,953.09,1423.11,826.27
6321,968.16,1412.65,834.39
6322,977.92,1442.07,850.57
6323,980.63,1446.09,841.05
6324,983.28,1462.08,839.81
6325,1002.62,1454.17,829.12
6326,999.06,1463.76,828.7
6327,1001.69,1468.68,836.29
6328,1041.03,1496.43,858.38
6329,1090.35,1567.84,893.2
6330,1145.5,1641.39,922.93
6331,1134.52,1625.11,928.78
6332,1079.1,1540.53,880.94
6333,987.34,1421.53,845.58
6334,892.17,1315.07,772.33
6335,798.85,1196.72,707.83
6336,705.86,1046.03,622.31
6337,660.65,992.82,588.64
6338,654.47,962.91,581.55
6339,646.37,954.67,575.93
6340,653.31,974.73,580.61
6341,681.02,1050.9,619.14
6342,755.58,1165.47,671.12
6343,816.7,1293.7,725.58
6344,841.35,1332.21,759.15
6345,872.19,1331.54,779.69
6346,885.24,1343.76,788.17
6347,891.76,1370.1,792.57
6348,899.29,1380.2,788.35
6349,890.93,1384.58,789.18
6350,895.22,1341.42,789.2
6351,895.03,1374.23,786.81
6352,944.36,1417.97,799.15
6353,980.93,1455.62,849.99
6354,1034.35,1520.3,871.11
6355,1021.84,1509.25,864.82
6356,985.56,1449.12,838.64
6357,929.31,1371.66,788.18
6358,866.88,1269.67,718.78
6359,784.35,1141.0,649.18
6360,749.12,1070.01,623.36
6361,725.96,997.71,584.48
6362,703.02,980.19,564.86
6363,692.01,983.55,559.12
6364,695.11,981.25,564.29
6365,727.05,1024.55,597.22
6366,813.82,1115.41,644.72
6367,875.14,1211.15,701.14
6368,899.72,1269.44,735.9
6369,933.41,1288.9,756.02
6370,947.01,1313.32,757.4
6371,976.72,1344.02,754.92
6372,968.27,1361.65,756.73
6373,957.22,1329.75,737.51
6374,947.1,1351.82,749.38
6375,955.32,1387.4,757.87
6376,960.49,1450.81,772.98
6377,1011.88,1512.2,798.91
6378,1050.05,1549.23,821.66
6379,1038.33,1515.75,799.86
6380,986.94,1429.55,771.35
6381,913.14,1338.29,716.24
6382,848.7,1246.39,665.24
6383,765.6,1158.09,614.3
6384,782.34,1162.12,629.76
6385,761.82,1103.62,601.22
6386,753.57,1072.82,594.0
6387,728.96,1049.75,595.7
6388,732.83,1072.42,604.81
6389,774.19,1132.59,638.26
6390,849.64,1246.51,696.59
6391,910.47,1363.97,750.37
6392,952.27,1429.16,793.34
6393,970.52,1465.68,814.13
6394,1001.61,1462.97,827.61
6395,1006.62,1490.75,828.53
6396,1018.8,1492.57,843.24
6397,992.21,1468.14,831.19
6398,979.02,1470.0,821.93
6399,996.38,1487.96,823.25
6400,1037.16,1547.58,861.88
6401,1071.85,1596.94,888.95
6402,1109.39,1677.05,911.6
6403,1080.93,1659.46,934.29
6404,1031.63,1574.81,901.36
6405,975.75,1462.94,834.77
6406,894.91,1331.78,758.76
6407,816.97,1193.69,680.35
6408,761.64,1131.69,640.78
6409,719.27,1102.07,614.58
6410,716.66,1052.2,609.1
6411,707.79,1026.38,586.89
6412,708.54,1049.96,585.08
