hour,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,201_HYDRO_4,215_HYDRO_1,215_HYDRO_2,215_HYDRO_3,222_HYDRO_1,222_HYDRO_2,222_HYDRO_3,222_HYDRO_4,222_HYDRO_5,222_HYDRO_6,322_HYDRO_1,322_HYDRO_2,322_HYDRO_3,322_HYDRO_4,320_PV_1,314_PV_1,314_PV_2,313_PV_1,314_PV_3,314_PV_4,313_PV_2,310_PV_1,324_PV_1,312_PV_1,310_PV_2,324_PV_2,324_PV_3,113_PV_1,319_PV_1,215_PV_1,102_PV_1,101_PV_1,102_PV_2,104_PV_1,212_CSP_1,101_PV_2,101_PV_3,101_PV_4,103_PV_1,119_PV_1,308_RTPV_1,313_RTPV_1,313_RTPV_2,313_RTPV_3,313_RTPV_4,313_RTPV_5,313_RTPV_6,313_RTPV_7,313_RTPV_8,313_RTPV_9,313_RTPV_10,313_RTPV_11,313_RTPV_12,320_RTPV_1,320_RTPV_2,320_RTPV_3,313_RTPV_13,320_RTPV_4,320_RTPV_5,118_RTPV_1,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,320_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,118_RTPV_10,213_RTPV_1,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
5562,0.264,0.264,0.264,0.264,0.264,0.264,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0.746,0.746,0.746,0.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11261,0.00726,0.06564,0.03322
5563,0.264,0.264,0.264,0.264,0.264,0.264,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.548,0.884,0.884,0.884,0.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08631,0.00125,0.09032,0.0185
5564,0.264,0.264,0.264,0.264,0.264,0.264,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.496,0.496,0.496,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09305,0.08822,0.20047,0.01163
5565,0.254,0.254,0.254,0.254,0.254,0.254,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.408,0.498,0.498,0.498,0.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25826,0.08147,0.16647,0.05746
5566,0.076,0.076,0.076,0.076,0.076,0.076,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.286,0.286,0.286,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53742,0.10599,0.47462,0.01051
5567,0.076,0.076,0.076,0.076,0.076,0.076,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.326,0.326,0.326,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58395,0.26004,0.51523,0.0321
5568,0.076,0.076,0.076,0.076,0.076,0.076,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.318,0.318,0.318,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52326,0.36266,0.61169,0.02929
5569,0.076,0.076,0.076,0.076,0.076,0.076,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.402,0.402,0.402,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47741,0.67651,0.61677,0.09236
5570,0.076,0.076,0.076,0.076,0.076,0.076,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.398,0.398,0.398,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5826,0.52747,0.57202,0.08914
5571,0.084,0.084,0.084,0.084,0.084,0.084,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.714,0.714,0.714,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64059,0.39682,0.60874,0.07288
5572,0.076,0.076,0.076,0.076,0.076,0.076,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.476,0.476,0.476,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59204,0.53823,0.58135,0.03167
5573,0.076,0.076,0.076,0.076,0.076,0.076,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.466,0.466,0.466,0.466,0.24806,0.2655,0.24612,0.12198,0.14671,0.24612,0.12755,0.23791,0.24547,0.1339,0.24225,0.22481,0.22745,0.26282,0.23698,0.30456,0.28906,0.28958,0.28854,0.27239,0.0,0.27341,0.28244,0.29457,0.00325,0.003,0.00099,0.00098,0.00158,0.0,0.0,0.00154,0.0,0.00156,0.0,0.0016,0.00149,0.00153,0.0,0.0,0.0,0.00353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5617,0.58203,0.54085,0.02859
5574,0.076,0.076,0.076,0.076,0.076,0.076,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.288,0.288,0.288,0.288,0.53101,0.53101,0.54457,0.33438,0.35383,0.54457,0.33869,0.52031,0.54527,0.339,0.51938,0.51357,0.51961,0.46261,0.53826,0.54277,0.52734,0.52124,0.52964,0.49254,0.474,0.50562,0.50763,0.55426,0.17886,0.15766,0.15064,0.15044,0.16165,0.0,0.0,0.14043,0.15517,0.15757,0.15315,0.16186,0.15097,0.1319,0.15468,0.15751,0.15926,0.13781,0.14338,0.14444,0.13475,0.17204,0.16495,0.1383,0.17582,0.17582,0.16495,0.1383,0.11864,0.15179,0.12621,0.15556,0.15152,0.50506,0.7964,0.50106,0.59145
5575,0.104,0.104,0.104,0.104,0.104,0.104,0.526,0.526,0.526,0.526,0.526,0.526,0.526,0.526,0.526,0.526,0.344,0.344,0.344,0.344,0.64341,0.6376,0.67442,0.50368,0.52535,0.67442,0.51125,0.63443,0.67606,0.50372,0.63178,0.61047,0.61765,0.63889,0.64878,0.66587,0.67187,0.64865,0.67194,0.61194,1.0,0.64045,0.64885,0.68605,0.38049,0.33784,0.35183,0.35005,0.36767,0.21254,0.25522,0.33488,0.36207,0.36037,0.35586,0.37019,0.33782,0.34969,0.34173,0.34799,0.35185,0.34629,0.36029,0.35556,0.35106,0.36559,0.35052,0.35106,0.37363,0.36264,0.35052,0.37234,0.25424,0.34821,0.28155,0.35556,0.35606,0.35941,0.62645,0.43294,0.31997
5576,0.264,0.264,0.264,0.264,0.264,0.264,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.47,0.47,0.47,0.47,0.70736,0.70736,0.7345,0.64038,0.65156,0.7345,0.64737,0.70986,0.73642,0.63656,0.70736,0.65116,0.65882,0.72436,0.73167,0.73541,0.71875,0.73359,0.72332,0.69403,1.0,0.68914,0.69847,0.74806,0.57073,0.50601,0.53816,0.53491,0.57369,0.53058,0.51045,0.54167,0.55172,0.5585,0.54204,0.57532,0.52167,0.54448,0.52158,0.53114,0.53704,0.5265,0.56985,0.54444,0.55319,0.54839,0.52577,0.54255,0.54945,0.54945,0.50515,0.55319,0.41525,0.55357,0.47573,0.55556,0.5303,0.19083,0.6919,0.32373,0.02831
5577,0.312,0.312,0.312,0.312,0.312,0.312,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.526,0.526,0.526,0.526,0.7093,0.70155,0.75775,0.71819,0.70011,0.75775,0.72669,0.72534,0.76258,0.70776,0.72093,0.67829,0.68627,0.73825,0.74814,0.75699,0.74609,0.76062,0.74704,0.72015,1.0,0.71161,0.72137,0.75969,0.69593,0.62613,0.66997,0.6647,0.72266,0.6896,0.65821,0.68981,0.67398,0.65523,0.65916,0.67308,0.66816,0.69939,0.66906,0.68132,0.68889,0.67138,0.68382,0.6963,0.66312,0.67742,0.64948,0.64894,0.68132,0.67033,0.62887,0.67021,0.55932,0.6875,0.65049,0.71111,0.64394,0.18409,0.72557,0.23577,0.0192
5578,0.518,0.518,0.518,0.518,0.518,0.518,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.49,0.49,0.49,0.49,0.72674,0.72481,0.76744,0.76341,0.75512,0.76744,0.7717,0.73308,0.77062,0.75664,0.73062,0.73062,0.73922,0.74145,0.75452,0.75939,0.74219,0.74903,0.74308,0.70896,1.0,0.71161,0.72137,0.75581,0.76748,0.70721,0.77403,0.76794,0.8019,0.79205,0.74478,0.77006,0.75392,0.72387,0.74024,0.74359,0.75037,0.78067,0.73741,0.75092,0.75926,0.73852,0.73529,0.78148,0.71277,0.76344,0.73196,0.7234,0.76923,0.73626,0.72165,0.73404,0.65254,0.76786,0.75728,0.77778,0.71212,0.14363,0.53848,0.14616,0.04499
5579,0.538,0.538,0.538,0.538,0.538,0.538,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.454,0.454,0.454,0.454,0.7093,0.70736,0.75388,0.78864,0.74542,0.75388,0.79743,0.74081,0.75453,0.78321,0.73643,0.72093,0.72941,0.74359,0.74176,0.745,0.73438,0.74903,0.73518,0.70896,1.0,0.70412,0.71756,0.74031,0.78537,0.73423,0.82854,0.82203,0.8542,0.83486,0.78806,0.81944,0.81975,0.79251,0.8033,0.8141,0.78326,0.82055,0.73381,0.74725,0.75556,0.73498,0.79779,0.81481,0.77305,0.7957,0.76289,0.76596,0.79121,0.79121,0.74227,0.78723,0.66949,0.80357,0.79612,0.82222,0.72727,0.09575,0.38781,0.05667,0.037
5580,0.774,0.774,0.774,0.774,0.774,0.774,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.456,0.456,0.456,0.456,0.71124,0.70543,0.75194,0.77708,0.75512,0.75194,0.78564,0.73114,0.75453,0.77258,0.72868,0.71899,0.72745,0.72115,0.74601,0.7442,0.73828,0.71815,0.73518,0.68284,1.0,0.70412,0.71374,0.74031,0.77236,0.70871,0.82854,0.82203,0.84311,0.81804,0.7791,0.80864,0.80878,0.80499,0.78979,0.82692,0.76831,0.80982,0.7518,0.76557,0.77407,0.75265,0.79412,0.8,0.7766,0.76344,0.73196,0.74468,0.76923,0.75824,0.72165,0.76596,0.73729,0.79464,0.78641,0.82222,0.69697,0.08227,0.17282,0.00035,0.02733
5581,0.784,0.784,0.784,0.784,0.784,0.784,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.636,0.636,0.636,0.636,0.72093,0.72287,0.73256,0.75394,0.73786,0.73256,0.76313,0.73308,0.73441,0.75133,0.73062,0.70155,0.7098,0.71368,0.73592,0.74101,0.71875,0.72201,0.71937,0.68284,1.0,0.68914,0.69466,0.72481,0.70081,0.63514,0.75917,0.7532,0.77971,0.74465,0.71791,0.74691,0.74451,0.75819,0.72673,0.77885,0.70852,0.7454,0.70504,0.71795,0.72593,0.71025,0.75368,0.73704,0.73404,0.68817,0.65979,0.70213,0.69231,0.71429,0.64948,0.73404,0.70339,0.74107,0.70874,0.75556,0.66667,0.06676,0.03629,0.0,0.01374
5582,0.784,0.784,0.784,0.784,0.784,0.784,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.644,0.644,0.644,0.644,0.70543,0.70736,0.72093,0.69401,0.68824,0.72093,0.70418,0.71954,0.72233,0.69501,0.71705,0.69961,0.70784,0.6859,0.73273,0.70983,0.67578,0.7027,0.67984,0.66418,1.0,0.65169,0.66031,0.70155,0.57886,0.51051,0.63528,0.6293,0.65769,0.61621,0.60149,0.62809,0.62853,0.64587,0.61411,0.66346,0.61734,0.65184,0.61151,0.61905,0.62593,0.62191,0.64706,0.64074,0.63121,0.55914,0.53608,0.60638,0.56044,0.6044,0.51546,0.62766,0.58475,0.625,0.60194,0.64444,0.56061,0.08024,0.01114,0.0,0.03812
5583,0.764,0.764,0.764,0.764,0.764,0.764,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.598,0.598,0.598,0.598,0.66667,0.67442,0.68798,0.5857,0.59547,0.68798,0.59593,0.67698,0.69215,0.59192,0.67442,0.66473,0.67255,0.58868,0.66472,0.6299,0.57031,0.62162,0.57708,0.58955,1.0,0.55431,0.56489,0.61628,0.38862,0.36787,0.45391,0.44936,0.4691,0.44343,0.41791,0.43827,0.43417,0.46646,0.42492,0.47917,0.44694,0.47853,0.41367,0.42125,0.42593,0.4417,0.47059,0.46296,0.46099,0.39785,0.38144,0.43617,0.3956,0.42857,0.37113,0.44681,0.45763,0.44643,0.43689,0.46667,0.38636,0.04248,0.03028,0.01263,0.07933
5584,0.764,0.764,0.764,0.764,0.764,0.764,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.638,0.638,0.638,0.638,0.53488,0.54264,0.56395,0.40904,0.42179,0.56395,0.41908,0.55126,0.56942,0.42295,0.55233,0.54845,0.5549,0.35897,0.51063,0.45723,0.36328,0.38996,0.39921,0.39925,1.0,0.38951,0.39313,0.42636,0.16585,0.16216,0.22993,0.22812,0.23138,0.22324,0.20896,0.21914,0.2163,0.23245,0.21021,0.23878,0.22123,0.24387,0.20504,0.20879,0.21111,0.22615,0.24265,0.22593,0.23404,0.1828,0.17526,0.21277,0.18681,0.1978,0.16495,0.2234,0.22881,0.21429,0.21359,0.22222,0.18182,0.03034,0.08585,0.06576,0.12894
5585,0.764,0.764,0.764,0.764,0.764,0.764,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.638,0.638,0.638,0.638,0.24225,0.24612,0.26938,0.13144,0.14239,0.26938,0.14469,0.26499,0.27767,0.15622,0.27907,0.27713,0.28039,0.0,0.15356,0.09113,0.0,0.0,0.0,0.0,0.459,0.0,0.0,0.0,0.0,0.0,0.00198,0.00197,0.00158,0.00153,0.00149,0.00154,0.00157,0.00156,0.0015,0.0016,0.00149,0.00307,0.0,0.0,0.0,0.00353,0.00368,0.0037,0.00355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00135,0.02941,0.0,0.03644
5586,0.774,0.774,0.774,0.774,0.774,0.774,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.54,0.54,0.54,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03817,0.0,0.06966
5587,0.716,0.716,0.716,0.716,0.716,0.716,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.61,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01677,0.0,0.022
5588,0.51,0.51,0.51,0.51,0.51,0.51,0.526,0.526,0.526,0.526,0.526,0.526,0.526,0.526,0.526,0.526,0.612,0.612,0.612,0.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06271,0.01039,0.01936,0.04863
5589,0.462,0.462,0.462,0.462,0.462,0.462,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.536,0.536,0.536,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06878,0.00838,0.01712,0.0
5590,0.246,0.246,0.246,0.246,0.246,0.246,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.378,0.378,0.378,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04316,0.001,0.00579,0.0
5591,0.254,0.254,0.254,0.254,0.254,0.254,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.518,0.518,0.518,0.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03169,0.00088,0.22361,0.0
5592,0.264,0.264,0.264,0.264,0.264,0.264,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.466,0.466,0.466,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01551,0.01815,0.13436,0.0
5593,0.254,0.254,0.254,0.254,0.254,0.254,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.354,0.354,0.354,0.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.01326,0.10945,0.0
5594,0.254,0.254,0.254,0.254,0.254,0.254,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.582,0.582,0.582,0.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02916,0.07757,0.0
5595,0.254,0.254,0.254,0.254,0.254,0.254,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.302,0.302,0.302,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067,0.01226,0.05431,0.0
5596,0.254,0.254,0.254,0.254,0.254,0.254,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.492,0.492,0.492,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01414,0.03719,0.0
5597,0.254,0.254,0.254,0.254,0.254,0.254,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.334,0.334,0.334,0.334,0.24419,0.23837,0.24225,0.11987,0.13161,0.23837,0.1254,0.21277,0.23944,0.11902,0.21705,0.23062,0.23333,0.26282,0.23486,0.31255,0.29297,0.27413,0.27668,0.26493,0.0,0.26217,0.26336,0.25581,0.00325,0.0015,0.00297,0.00295,0.00317,0.0,0.00299,0.00309,0.0047,0.00312,0.0045,0.0016,0.00149,0.00153,0.0,0.0,0.0,0.00353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00363,0.02338,0.0
5598,0.264,0.264,0.264,0.264,0.264,0.264,0.346,0.346,0.346,0.346,0.346,0.346,0.346,0.346,0.346,0.346,0.322,0.322,0.322,0.322,0.49806,0.5,0.52132,0.32282,0.34951,0.52132,0.3269,0.49903,0.52314,0.32625,0.49806,0.51357,0.51961,0.42735,0.54304,0.53557,0.43359,0.45174,0.44664,0.47761,0.427,0.42322,0.45038,0.43023,0.16911,0.15616,0.15461,0.15339,0.16006,0.13456,0.14627,0.15278,0.15831,0.14197,0.15315,0.14583,0.13602,0.12883,0.15108,0.15385,0.15556,0.13781,0.13971,0.14444,0.13475,0.17204,0.16495,0.1383,0.17582,0.16484,0.16495,0.1383,0.16102,0.14286,0.14563,0.15556,0.15909,0.0,0.0,0.00413,0.0
