hour,Node_101,Node_102,Node_103,Node_104,Node_105,Node_106,Node_107,Node_108,Node_109,Node_110,Node_111,Node_112,Node_113,Node_114,Node_115,Node_116,Node_117,Node_118,Node_119,Node_120,Node_121,Node_122,Node_123,Node_124,Node_201,Node_202,Node_203,Node_204,Node_205,Node_206,Node_207,Node_208,Node_209,Node_210,Node_211,Node_212,Node_213,Node_214,Node_215,Node_216,Node_217,Node_218,Node_219,Node_220,Node_221,Node_222,Node_223,Node_224,Node_301,Node_302,Node_303,Node_304,Node_305,Node_306,Node_307,Node_308,Node_309,Node_310,Node_311,Node_312,Node_313,Node_314,Node_315,Node_316,Node_317,Node_318,Node_319,Node_320,Node_321,Node_322,Node_323,Node_324,Node_325
3774,50.3394,45.2123,83.8991,34.4918,33.0935,63.3904,58.2632,79.7041,81.5685,90.8906,0.0,0.0,123.5181,90.4245,147.7556,46.6106,0.0,155.2133,84.3652,59.6616,0.0,0.0,0.0,0.0,45.8656,41.1941,76.4426,31.4264,30.1524,57.7567,53.0852,72.6205,74.3192,82.8128,0.0,0.0,112.5405,82.3882,134.624,42.4681,0.0,141.4189,76.8673,54.3592,0.0,0.0,0.0,0.0,46.7567,41.9945,77.9279,32.037,30.7382,58.8788,54.1166,74.0315,75.7632,84.4219,0.0,0.0,114.7271,83.9889,137.2396,43.2933,0.0,144.1666,78.3608,55.4154,0.0,0.0,0.0,0.0,0.0
3775,56.8055,51.0198,94.6759,38.9223,37.3444,71.5329,65.7472,89.9421,92.046,102.5656,0.0,0.0,139.384,102.0396,166.7348,52.5977,0.0,175.1504,95.2019,67.3251,0.0,0.0,0.0,0.0,51.8155,46.538,86.3592,35.5032,34.0639,65.2492,59.9717,82.0412,83.9603,93.5558,0.0,0.0,127.1399,93.076,152.0881,47.9773,0.0,159.7645,86.839,61.411,0.0,0.0,0.0,0.0,52.8896,47.5027,88.1493,36.2392,34.77,66.6017,61.2148,83.7419,85.7007,95.4951,0.0,0.0,129.7754,95.0054,155.2407,48.9718,0.0,163.0762,88.639,62.684,0.0,0.0,0.0,0.0,0.0
3776,63.9263,57.4153,106.5438,43.8013,42.0256,80.4998,73.9887,101.2166,103.5842,115.4224,0.0,0.0,156.8561,114.8305,187.6355,59.191,0.0,197.106,107.1357,75.7645,0.0,0.0,0.0,0.0,58.1565,52.2331,96.9274,39.8479,38.2325,73.2341,67.3107,92.0811,94.235,105.0047,0.0,0.0,142.6987,104.4662,170.7,53.8486,0.0,179.3158,97.4659,68.9262,0.0,0.0,0.0,0.0,59.2616,53.2257,98.7694,40.6052,38.959,74.6258,68.5898,93.8309,96.0258,107.0002,0.0,0.0,145.4105,106.4514,173.9438,54.8719,0.0,182.7233,99.3181,70.236,0.0,0.0,0.0,0.0,0.0
3777,71.0737,63.8347,118.4562,48.6987,46.7244,89.5002,82.2613,112.5334,115.1658,128.3276,0.0,0.0,174.3939,127.6695,208.6145,65.809,0.0,219.144,119.1143,84.2355,0.0,0.0,0.0,0.0,63.3754,56.9205,105.6257,43.4239,41.6635,79.8061,73.3512,100.3444,102.6916,114.4278,0.0,0.0,155.5045,113.841,186.0186,58.6809,0.0,195.4075,106.2125,75.1116,0.0,0.0,0.0,0.0,65.1724,58.5345,108.6207,44.6552,42.8448,82.069,75.431,103.1897,105.6034,117.6724,0.0,0.0,159.9138,117.069,191.2931,60.3448,0.0,200.9483,109.2241,77.2414,0.0,0.0,0.0,0.0,0.0
3778,77.2192,69.3543,128.6987,52.9095,50.7645,97.239,89.3741,122.2637,125.1237,139.4236,0.0,0.0,189.473,138.7086,226.6526,71.4993,0.0,238.0925,129.4137,91.519,0.0,0.0,0.0,0.0,68.6964,61.6995,114.4939,47.0697,45.1615,86.5065,79.5097,108.7692,111.3136,124.0351,0.0,0.0,168.5605,123.399,201.6365,63.6077,0.0,211.8138,115.13,81.4179,0.0,0.0,0.0,0.0,70.212,63.0607,117.0199,48.1082,46.1579,88.4151,81.2638,111.1689,113.7694,126.7716,0.0,0.0,172.2793,126.1215,206.0851,65.0111,0.0,216.4869,117.67,83.2142,0.0,0.0,0.0,0.0,0.0
3779,81.9218,73.5779,136.5364,56.1316,53.856,103.1608,94.8169,129.7095,132.7437,147.9144,0.0,0.0,201.0119,147.1559,240.4557,75.8535,0.0,252.5923,137.2949,97.0925,0.0,0.0,0.0,0.0,73.0313,65.5929,121.7189,50.04,48.0113,91.9654,84.527,115.6329,118.3378,131.8621,0.0,0.0,179.1972,131.1859,214.3605,67.6216,0.0,225.1799,122.3951,86.5556,0.0,0.0,0.0,0.0,71.2028,63.9506,118.6713,48.7871,46.8092,89.6628,82.4106,112.7377,115.3749,128.5606,0.0,0.0,174.7105,127.9013,208.9934,65.9285,0.0,219.5419,119.3306,84.3885,0.0,0.0,0.0,0.0,0.0
3780,85.7961,77.0576,142.9936,58.7862,56.403,108.0396,99.3011,135.8439,139.0215,154.9097,0.0,0.0,210.5183,154.1153,251.8276,79.4409,0.0,264.5381,143.788,101.6843,0.0,0.0,0.0,0.0,76.8903,69.0589,128.1505,52.6841,50.5482,96.8248,88.9934,121.743,124.5907,138.8297,0.0,0.0,188.666,138.1177,225.6872,71.1947,0.0,237.0784,128.8624,91.1292,0.0,0.0,0.0,0.0,72.6549,65.2548,121.0914,49.782,47.7638,91.4913,84.0913,115.0369,117.7278,131.1824,0.0,0.0,178.2735,130.5096,213.2555,67.273,0.0,224.0191,121.7642,86.1095,0.0,0.0,0.0,0.0,0.0
3781,88.8956,79.8414,148.1593,60.9099,58.4406,111.9426,102.8884,140.7514,144.0438,160.5059,0.0,0.0,218.1235,159.6828,260.925,82.3107,0.0,274.0948,148.9824,105.3577,0.0,0.0,0.0,0.0,80.0013,71.853,133.3354,54.8157,52.5934,100.7423,92.5941,126.6687,129.6317,144.4467,0.0,0.0,196.2994,143.706,234.8185,74.0752,0.0,246.6705,134.0762,94.8163,0.0,0.0,0.0,0.0,76.994,69.152,128.3233,52.7551,50.6164,96.9554,89.1134,121.9071,124.7588,139.0169,0.0,0.0,188.9204,138.304,225.9916,71.2907,0.0,237.3981,129.0362,91.2521,0.0,0.0,0.0,0.0,0.0
3782,91.3805,82.0732,152.3008,62.6126,60.0742,115.0717,105.7645,144.6858,148.0703,164.9926,0.0,0.0,224.2207,164.1465,268.2187,84.6116,0.0,281.7566,153.147,108.3028,0.0,0.0,0.0,0.0,82.3812,73.9906,137.3021,56.4464,54.158,103.7393,95.3487,130.437,133.4881,148.7439,0.0,0.0,202.1391,147.9811,241.8042,76.2789,0.0,254.0088,138.0649,97.637,0.0,0.0,0.0,0.0,77.7969,69.8731,129.6615,53.3053,51.1443,97.9665,90.0427,123.1784,126.0598,140.4666,0.0,0.0,190.8905,139.7463,228.3483,72.0342,0.0,239.8738,130.3818,92.2037,0.0,0.0,0.0,0.0,0.0
3783,92.0752,82.6972,153.4587,63.0886,60.5309,115.9466,106.5685,145.7857,149.1959,166.2469,0.0,0.0,225.9253,165.3944,270.2578,85.2548,0.0,283.8986,154.3112,109.1262,0.0,0.0,0.0,0.0,83.4182,74.9219,139.0304,57.1569,54.8398,105.0452,96.5489,132.0789,135.1684,150.6162,0.0,0.0,204.6836,149.8439,244.8479,77.2391,0.0,257.2062,139.8028,98.866,0.0,0.0,0.0,0.0,78.1044,70.1493,130.174,53.516,51.3464,98.3537,90.3986,123.6653,126.5581,141.0218,0.0,0.0,191.645,140.2986,229.2509,72.3189,0.0,240.8219,130.8972,92.5682,0.0,0.0,0.0,0.0,0.0
3784,90.9263,81.6653,151.5438,62.3013,59.7756,114.4998,105.2387,143.9666,147.3342,164.1724,0.0,0.0,223.1061,163.3305,266.8855,84.191,0.0,280.356,152.3857,107.7645,0.0,0.0,0.0,0.0,82.8402,74.4028,138.0671,56.7609,54.4598,104.3173,95.8799,131.1637,134.2319,149.5726,0.0,0.0,203.2654,148.8056,243.1514,76.7039,0.0,255.4241,138.8341,98.181,0.0,0.0,0.0,0.0,77.5236,69.6276,129.2059,53.118,50.9646,97.6223,89.7264,122.7457,125.6169,139.9731,0.0,0.0,190.2199,139.2553,227.546,71.7811,0.0,239.031,129.9238,91.8798,0.0,0.0,0.0,0.0,0.0
3785,87.6131,78.6895,146.0218,60.0312,57.5975,110.3276,101.404,138.7207,141.9656,158.1903,0.0,0.0,214.9765,157.379,257.1606,81.1232,0.0,270.1403,146.833,103.8377,0.0,0.0,0.0,0.0,80.1203,71.9599,133.5338,54.8972,52.6717,100.8922,92.7318,126.8571,129.8245,144.6616,0.0,0.0,196.5914,143.9197,235.1678,74.1854,0.0,247.0375,134.2756,94.9573,0.0,0.0,0.0,0.0,75.8665,68.1394,126.4442,51.9826,49.8752,95.5356,87.8084,120.122,122.9318,136.9812,0.0,0.0,186.1539,136.2787,222.6822,70.2468,0.0,233.9217,127.1466,89.9158,0.0,0.0,0.0,0.0,0.0
3786,82.4295,74.0339,137.3825,56.4795,54.1898,103.8001,95.4045,130.5134,133.5663,148.831,0.0,0.0,202.2575,148.0678,241.9458,76.3236,0.0,254.1576,138.1457,97.6942,0.0,0.0,0.0,0.0,75.9043,68.1733,126.5072,52.0085,49.9,95.5832,87.8522,120.1818,122.9931,137.0494,0.0,0.0,186.2467,136.3466,222.7932,70.2818,0.0,234.0382,127.21,89.9606,0.0,0.0,0.0,0.0,71.4761,64.1961,119.1269,48.9744,46.9889,90.007,82.727,113.1705,115.8178,129.0541,0.0,0.0,175.3812,128.3923,209.7956,66.1816,0.0,220.3847,119.7887,84.7124,0.0,0.0,0.0,0.0,0.0
3787,78.4884,70.4942,130.814,53.7791,51.5988,98.8372,90.843,124.2733,127.1802,141.7151,0.0,0.0,192.5872,140.9884,230.3779,72.6744,0.0,242.0058,131.5407,93.0233,0.0,0.0,0.0,0.0,74.3063,66.7381,123.8439,50.9136,48.8495,93.5709,86.0027,117.6517,120.4037,134.1642,0.0,0.0,182.3257,133.4762,218.1028,68.8021,0.0,229.1111,124.5319,88.0667,0.0,0.0,0.0,0.0,70.3657,63.1988,117.2762,48.2135,46.2589,88.6087,81.4418,111.4124,114.0185,127.0492,0.0,0.0,172.6566,126.3977,206.5364,65.1534,0.0,216.9609,117.9277,83.3964,0.0,0.0,0.0,0.0,0.0
3788,72.4631,65.0826,120.7719,49.6507,47.6378,91.2499,83.8694,114.7333,117.4171,130.8362,0.0,0.0,177.8031,130.1653,212.6927,67.0955,0.0,223.428,121.4429,85.8822,0.0,0.0,0.0,0.0,70.7023,63.5012,117.8372,48.4442,46.4802,89.0326,81.8314,111.9454,114.564,127.657,0.0,0.0,173.4826,127.0024,207.5245,65.4651,0.0,217.9989,118.4919,83.7954,0.0,0.0,0.0,0.0,68.1107,61.1735,113.5179,46.6685,44.7765,85.7691,78.8319,107.842,110.3646,122.9777,0.0,0.0,167.1235,122.347,199.9176,63.0655,0.0,210.0081,114.1485,80.7238,0.0,0.0,0.0,0.0,0.0
3789,65.5829,58.9031,109.3048,44.9364,43.1147,82.5858,75.9061,103.8396,106.2686,118.4135,0.0,0.0,160.921,117.8063,192.4979,60.7249,0.0,202.2139,109.912,77.7279,0.0,0.0,0.0,0.0,66.3504,59.5925,110.584,45.4623,43.6192,83.5523,76.7944,105.0548,107.5122,119.7993,0.0,0.0,162.8042,119.185,194.7507,61.4355,0.0,204.5804,111.1983,78.6375,0.0,0.0,0.0,0.0,63.0028,56.5859,105.0047,43.1686,41.4185,79.3369,72.92,99.7545,102.0879,113.7551,0.0,0.0,154.5903,113.1718,184.925,58.336,0.0,194.2588,105.5881,74.67,0.0,0.0,0.0,0.0,0.0
3790,59.4641,53.4076,99.1069,40.7439,39.0922,74.8808,68.8242,94.1515,96.3539,107.3658,0.0,0.0,145.9073,106.8152,174.5382,55.0594,0.0,183.3477,99.6575,70.476,0.0,0.0,0.0,0.0,60.9784,54.7677,101.6307,41.7815,40.0877,76.7877,70.5769,96.5492,98.8076,110.1,0.0,0.0,149.623,109.5353,178.983,56.4615,0.0,188.0168,102.1953,72.2707,0.0,0.0,0.0,0.0,57.4508,51.5993,95.7513,39.3644,37.7686,72.3455,66.494,90.9638,93.0916,103.7306,0.0,0.0,140.9673,103.1987,168.6288,53.1952,0.0,177.14,96.2833,68.0898,0.0,0.0,0.0,0.0,0.0
3791,54.9485,49.3519,91.5809,37.6499,36.1236,69.1945,63.5978,87.0019,89.037,99.2126,0.0,0.0,134.8274,98.7039,161.2841,50.8783,0.0,169.4247,92.0897,65.1242,0.0,0.0,0.0,0.0,55.9295,50.233,93.2158,38.3221,36.7685,70.4297,64.7332,88.555,90.6265,100.9838,0.0,0.0,137.2344,100.4659,164.1634,51.7866,0.0,172.4492,93.7337,66.2868,0.0,0.0,0.0,0.0,52.4625,47.1191,87.4375,35.9465,34.4892,66.0639,60.7205,83.0656,85.0087,94.724,0.0,0.0,128.7275,94.2382,153.9872,48.5764,0.0,161.7594,87.9233,62.1778,0.0,0.0,0.0,0.0,0.0
3792,51.2078,45.9922,85.3464,35.0868,33.6644,64.4839,59.2683,81.079,82.9756,92.4586,0.0,0.0,125.6488,91.9844,150.3044,47.4146,0.0,157.8908,85.8205,60.6907,0.0,0.0,0.0,0.0,51.7815,46.5075,86.3025,35.4799,34.0416,65.2064,59.9323,81.9874,83.9052,93.4944,0.0,0.0,127.0565,93.015,151.9884,47.9459,0.0,159.6597,86.782,61.3707,0.0,0.0,0.0,0.0,48.3455,43.4214,80.5758,33.1256,31.7827,60.8795,55.9554,76.547,78.3376,87.2904,0.0,0.0,118.6254,86.8428,141.9029,44.7643,0.0,149.0652,81.0234,57.2983,0.0,0.0,0.0,0.0,0.0
3793,48.5092,43.5684,80.8486,33.2378,31.8903,61.0856,56.1449,76.8062,78.6028,87.586,0.0,0.0,119.0271,87.1368,142.3833,44.9159,0.0,149.5699,81.2977,57.4923,0.0,0.0,0.0,0.0,48.8915,43.9119,81.4859,33.4998,32.1417,61.5671,56.5874,77.4116,79.2224,88.2764,0.0,0.0,119.9654,87.8237,143.5057,45.27,0.0,150.7489,81.9386,57.9455,0.0,0.0,0.0,0.0,45.7488,41.0892,76.248,31.3464,30.0756,57.6096,52.95,72.4356,74.13,82.602,0.0,0.0,112.254,82.1784,134.2812,42.36,0.0,141.0588,76.6716,54.2208,0.0,0.0,0.0,0.0,0.0
3794,46.425,41.6966,77.3751,31.8097,30.5202,58.4612,53.7327,73.5063,75.2258,83.823,0.0,0.0,113.9133,83.3931,136.2661,42.9861,0.0,143.1439,77.8049,55.0223,0.0,0.0,0.0,0.0,46.7496,41.988,77.9159,32.0321,30.7335,58.8698,54.1083,74.0201,75.7516,84.4089,0.0,0.0,114.7096,83.9761,137.2186,43.2866,0.0,144.1445,78.3488,55.4069,0.0,0.0,0.0,0.0,43.7159,39.2634,72.8599,29.9535,28.7392,55.0497,50.5971,69.2169,70.836,78.9315,0.0,0.0,107.2659,78.5267,128.3143,40.4777,0.0,134.7907,73.2646,51.8115,0.0,0.0,0.0,0.0,0.0
3795,45.1425,40.5447,75.2375,30.931,29.677,56.8461,52.2483,71.4756,73.1476,81.5073,0.0,0.0,110.7663,81.0893,132.5016,41.7986,0.0,139.1894,75.6555,53.5022,0.0,0.0,0.0,0.0,45.2536,40.6444,75.4226,31.0071,29.75,56.986,52.3768,71.6515,73.3276,81.7079,0.0,0.0,111.0389,81.2888,132.8276,41.9015,0.0,139.5319,75.8416,53.6339,0.0,0.0,0.0,0.0,42.4005,38.0819,70.6675,29.0522,27.8744,53.3932,49.0747,67.1341,68.7045,76.5565,0.0,0.0,104.0383,76.1639,124.4533,39.2597,0.0,130.7349,71.0601,50.2525,0.0,0.0,0.0,0.0,0.0
3796,43.4191,38.9968,72.3652,29.7501,28.544,54.6759,50.2536,68.7469,70.355,78.3956,0.0,0.0,106.5376,77.9936,127.4431,40.2029,0.0,133.8756,72.7672,51.4597,0.0,0.0,0.0,0.0,42.9586,38.5832,71.5977,29.4346,28.2413,54.096,49.7206,68.0178,69.6088,77.5641,0.0,0.0,105.4077,77.1664,126.0915,39.7765,0.0,132.4557,71.9954,50.9139,0.0,0.0,0.0,0.0,41.4268,37.2074,69.0446,28.385,27.2343,52.167,47.9476,65.5924,67.1267,74.7983,0.0,0.0,101.649,74.4147,121.5952,38.3581,0.0,127.7325,69.4282,49.0984,0.0,0.0,0.0,0.0,0.0
3797,44.4478,39.9207,74.0797,30.455,29.2203,55.9713,51.4442,70.3757,72.0219,80.253,0.0,0.0,109.0617,79.8414,130.4625,41.1554,0.0,137.0474,74.4912,52.6789,0.0,0.0,0.0,0.0,42.4316,38.1099,70.7193,29.0735,27.8949,53.4324,49.1107,67.1834,68.7549,76.6126,0.0,0.0,104.1146,76.2197,124.5446,39.2885,0.0,130.8308,71.1122,50.2893,0.0,0.0,0.0,0.0,40.5043,36.3788,67.5071,27.7529,26.6278,51.0054,46.8799,64.1318,65.6319,73.1327,0.0,0.0,99.3855,72.7577,118.8875,37.504,0.0,124.8882,67.8822,48.0051,0.0,0.0,0.0,0.0,0.0
3798,48.7363,43.7724,81.2271,33.3934,32.0396,61.3716,56.4077,77.1658,78.9708,87.996,0.0,0.0,119.5844,87.5448,143.05,45.1262,0.0,150.2702,81.6784,57.7615,0.0,0.0,0.0,0.0,46.9706,42.1865,78.2843,32.1835,30.8788,59.1481,54.3641,74.3701,76.1097,84.808,0.0,0.0,115.2518,84.3731,137.8673,43.4913,0.0,144.8259,78.7192,55.6688,0.0,0.0,0.0,0.0,43.3913,38.9718,72.3189,29.7311,28.5258,54.6409,50.2214,68.7029,70.31,78.3455,0.0,0.0,106.4695,77.9437,127.3616,40.1772,0.0,133.7899,72.7207,51.4268,0.0,0.0,0.0,0.0,0.0
3799,54.8149,49.2319,91.3582,37.5584,36.0357,69.0262,63.4432,86.7903,88.8205,98.9714,0.0,0.0,134.4996,98.4639,160.892,50.7546,0.0,169.0127,91.8658,64.9659,0.0,0.0,0.0,0.0,52.9375,47.5457,88.2292,36.272,34.8015,66.662,61.2703,83.8177,85.7784,95.5816,0.0,0.0,129.893,95.0915,155.3814,49.0162,0.0,163.224,88.7193,62.7408,0.0,0.0,0.0,0.0,48.3967,43.4674,80.6612,33.1607,31.8164,60.944,56.0147,76.6281,78.4206,87.3829,0.0,0.0,118.7512,86.9348,142.0533,44.8118,0.0,149.2232,81.1093,57.3591,0.0,0.0,0.0,0.0,0.0
3800,61.094,54.8715,101.8234,41.8607,40.1637,76.9332,70.7107,96.7322,98.9949,110.3086,0.0,0.0,149.9066,109.7429,179.3222,56.5685,0.0,188.3732,102.389,72.4077,0.0,0.0,0.0,0.0,60.1454,54.0195,100.2424,41.2108,39.5401,75.7387,69.6128,95.2303,97.4579,108.5959,0.0,0.0,147.5791,108.039,176.538,55.6902,0.0,185.4484,100.7993,71.2835,0.0,0.0,0.0,0.0,54.4783,48.9296,90.7972,37.3277,35.8145,68.6023,63.0536,86.2574,88.2751,98.3637,0.0,0.0,133.6737,97.8592,159.904,50.4429,0.0,167.9748,91.3016,64.5669,0.0,0.0,0.0,0.0,0.0
3801,67.3063,60.451,112.1771,46.1173,44.2476,84.7561,77.9008,106.5683,109.0611,121.5252,0.0,0.0,165.1497,120.902,197.5564,62.3206,0.0,207.5277,112.8003,79.7704,0.0,0.0,0.0,0.0,66.0444,59.3176,110.074,45.2526,43.4181,83.167,76.4403,104.5703,107.0164,119.2468,0.0,0.0,162.0534,118.6353,193.8525,61.1522,0.0,203.6369,110.6855,78.2748,0.0,0.0,0.0,0.0,60.9358,54.7294,101.5596,41.7523,40.0596,76.7339,70.5275,96.4817,98.7385,110.0229,0.0,0.0,149.5183,109.4587,178.8578,56.422,0.0,187.8853,102.1239,72.2202,0.0,0.0,0.0,0.0,0.0
3802,73.3315,65.8626,122.2192,50.2457,48.2087,92.3434,84.8744,116.1082,118.8242,132.4041,0.0,0.0,179.9338,131.7251,215.2416,67.8996,0.0,226.1055,122.8982,86.9114,0.0,0.0,0.0,0.0,71.7903,64.4784,119.6506,49.1897,47.1955,90.4026,83.0907,113.668,116.3269,129.6214,0.0,0.0,176.1522,128.9567,210.7179,66.4725,0.0,221.3535,120.3153,85.0848,0.0,0.0,0.0,0.0,65.6678,58.9794,109.4464,44.9946,43.1705,82.6928,76.0044,103.9741,106.4062,118.5669,0.0,0.0,161.1294,117.9589,192.7472,60.8035,0.0,202.4758,110.0544,77.8285,0.0,0.0,0.0,0.0,0.0
3803,79.1029,71.0461,131.8382,54.2001,52.0028,99.6111,91.5543,125.2463,128.176,142.8247,0.0,0.0,194.0951,142.0923,232.1817,73.2434,0.0,243.9007,132.5706,93.7516,0.0,0.0,0.0,0.0,77.0943,69.2421,128.4905,52.8239,50.6824,97.0817,89.2295,122.066,124.9213,139.198,0.0,0.0,189.1665,138.4842,226.286,71.3836,0.0,237.7074,129.2043,91.371,0.0,0.0,0.0,0.0,69.4603,62.3856,115.7672,47.5932,45.6637,87.4685,80.3939,109.9788,112.5514,125.4144,0.0,0.0,170.435,124.7713,203.8788,64.3151,0.0,214.1693,116.4103,82.3233,0.0,0.0,0.0,0.0,0.0
3804,83.9792,75.4258,139.9654,57.5413,55.2086,105.7516,97.1982,132.9671,136.0774,151.6291,0.0,0.0,206.0601,150.8516,246.4946,77.7585,0.0,258.9359,140.7429,99.5309,0.0,0.0,0.0,0.0,80.7493,72.5248,134.5821,55.3282,53.0852,101.6842,93.4598,127.853,130.8437,145.7973,0.0,0.0,198.1347,145.0496,237.014,74.7678,0.0,248.9769,135.3298,95.7028,0.0,0.0,0.0,0.0,71.6982,64.3956,119.497,49.1265,47.1349,90.2866,82.984,113.5221,116.1776,129.4551,0.0,0.0,175.9261,128.7912,210.4475,66.3872,0.0,221.0694,120.1609,84.9756,0.0,0.0,0.0,0.0,0.0
3805,88.5082,79.4934,147.5136,60.6445,58.1859,111.4547,102.44,140.1379,143.416,159.8064,0.0,0.0,217.1728,158.9869,259.7879,81.952,0.0,272.9002,148.3331,104.8986,0.0,0.0,0.0,0.0,83.5202,75.0135,139.2004,57.2268,54.9068,105.1736,96.6669,132.2404,135.3337,150.8004,0.0,0.0,204.9339,150.0271,245.1473,77.3335,0.0,257.5207,139.9737,98.9869,0.0,0.0,0.0,0.0,72.9453,65.5157,121.5755,49.981,47.9548,91.857,84.4274,115.4967,118.1984,131.7067,0.0,0.0,178.9861,131.0313,214.1079,67.5419,0.0,224.9146,122.2509,86.4537,0.0,0.0,0.0,0.0,0.0
3806,91.3137,82.0132,152.1895,62.5668,60.0303,114.9876,105.6872,144.58,147.962,164.872,0.0,0.0,224.0568,164.0265,268.0226,84.5497,0.0,281.5506,153.035,108.2237,0.0,0.0,0.0,0.0,85.9342,77.1816,143.2237,58.8808,56.4938,108.2134,99.4609,136.0625,139.2452,155.159,0.0,0.0,210.8571,154.3633,252.2328,79.5687,0.0,264.9638,144.0194,101.8479,0.0,0.0,0.0,0.0,73.9361,66.4056,123.2268,50.6599,48.6061,93.1047,85.5742,117.0655,119.8039,133.4957,0.0,0.0,181.4173,132.8111,217.0161,68.4593,0.0,227.9696,123.9114,87.628,0.0,0.0,0.0,0.0,0.0
3807,92.476,83.0571,154.1267,63.3632,60.7944,116.4513,107.0324,146.4203,149.8454,166.9706,0.0,0.0,226.9087,166.1143,271.4342,85.6259,0.0,285.1343,154.9829,109.6012,0.0,0.0,0.0,0.0,86.4102,77.6092,144.017,59.207,56.8067,108.8128,100.0118,136.8161,140.0165,156.0184,0.0,0.0,212.025,155.2183,253.6299,80.0094,0.0,266.4314,144.8171,102.4121,0.0,0.0,0.0,0.0,74.2948,66.7278,123.8247,50.9057,48.842,93.5565,85.9894,117.6335,120.3852,134.1435,0.0,0.0,182.2975,133.4556,218.0691,68.7915,0.0,229.0758,124.5127,88.0531,0.0,0.0,0.0,0.0,0.0
3808,91.8481,82.4932,153.0802,62.933,60.3816,115.6606,106.3057,145.4262,148.8279,165.8368,0.0,0.0,225.368,164.9864,269.5912,85.0445,0.0,283.1983,153.9306,108.857,0.0,0.0,0.0,0.0,84.7102,76.0823,141.1837,58.0422,55.6891,106.6721,98.0442,134.1245,137.2619,152.949,0.0,0.0,207.8538,152.1646,248.6402,78.4354,0.0,261.1898,141.968,100.3973,0.0,0.0,0.0,0.0,73.5944,66.0987,122.6574,50.4258,48.3815,92.6745,85.1787,116.5245,119.2502,132.8788,0.0,0.0,180.5789,132.1974,216.0133,68.143,0.0,226.9162,123.3388,87.223,0.0,0.0,0.0,0.0,0.0
3809,88.5616,79.5414,147.6027,60.6811,58.2211,111.522,102.5019,140.2225,143.5026,159.9029,0.0,0.0,217.3039,159.0829,259.9447,82.0015,0.0,273.0649,148.4227,104.9619,0.0,0.0,0.0,0.0,81.1062,72.8454,135.1771,55.5728,53.3198,102.1338,93.873,128.4182,131.4222,146.4418,0.0,0.0,199.0107,145.6909,238.0619,75.0984,0.0,250.0776,135.9281,96.1259,0.0,0.0,0.0,0.0,71.4761,64.1961,119.1269,48.9744,46.9889,90.007,82.727,113.1705,115.8178,129.0541,0.0,0.0,175.3812,128.3923,209.7956,66.1816,0.0,220.3847,119.7887,84.7124,0.0,0.0,0.0,0.0,0.0
3810,84.2999,75.7138,140.4998,57.761,55.4193,106.1554,97.5693,133.4748,136.597,152.2081,0.0,0.0,206.8469,151.4275,247.4357,78.0554,0.0,259.9245,141.2803,99.9109,0.0,0.0,0.0,0.0,77.4683,69.578,129.1138,53.0801,50.9282,97.5527,89.6624,122.6581,125.5273,139.8733,0.0,0.0,190.0842,139.156,227.3838,71.7299,0.0,238.8605,129.8311,91.8143,0.0,0.0,0.0,0.0,68.7257,61.7259,114.5429,47.0898,45.1808,86.5435,79.5437,108.8157,111.3611,124.0881,0.0,0.0,168.6326,123.4518,201.7227,63.6349,0.0,211.9043,115.1792,81.4527,0.0,0.0,0.0,0.0,0.0
3811,81.3874,73.098,135.6457,55.7655,53.5047,102.4879,94.1984,128.8634,131.8778,146.9495,0.0,0.0,199.7006,146.1959,238.8872,75.3587,0.0,250.9446,136.3993,96.4592,0.0,0.0,0.0,0.0,76.8903,69.0589,128.1505,52.6841,50.5482,96.8248,88.9934,121.743,124.5907,138.8297,0.0,0.0,188.666,138.1177,225.6872,71.1947,0.0,237.0784,128.8624,91.1292,0.0,0.0,0.0,0.0,68.6232,61.6338,114.372,47.0196,45.1134,86.4144,79.425,108.6534,111.195,123.903,0.0,0.0,168.3811,123.2676,201.4219,63.54,0.0,211.5883,115.0074,81.3312,0.0,0.0,0.0,0.0,0.0
3812,75.3221,67.6504,125.5369,51.6096,49.5173,94.8501,87.1784,119.26,122.0497,135.9983,0.0,0.0,184.8182,135.3008,221.0844,69.7427,0.0,232.2432,126.2343,89.2707,0.0,0.0,0.0,0.0,73.2523,65.7914,122.0872,50.1914,48.1566,92.2437,84.7828,115.9828,118.6959,132.2611,0.0,0.0,179.7395,131.5829,215.0091,67.8262,0.0,225.8613,122.7655,86.8176,0.0,0.0,0.0,0.0,67.3591,60.4984,112.2651,46.1534,44.2823,84.8225,77.9619,106.6519,109.1466,121.6205,0.0,0.0,165.2792,120.9968,197.7113,62.3695,0.0,207.6904,112.8888,79.833,0.0,0.0,0.0,0.0,0.0
